Progressive day (day),Total current (mA),Total current density (A/m2)
8.956944451,5.849056604,0.061629015
8.957638896,5.849056604,0.061629015
8.95833334,5.849056604,0.061629015
8.959027784,5.849056604,0.061629015
8.959722229,5.849056604,0.061629015
8.960416673,5.660377358,0.059640982
8.961111118,5.471698113,0.057652949
8.961805562,5.660377358,0.059640982
8.962500007,5.471698113,0.057652949
8.963194451,5.471698113,0.057652949
8.963888896,5.471698113,0.057652949
8.96458334,5.471698113,0.057652949
8.965277784,5.471698113,0.057652949
8.965972229,5.471698113,0.057652949
8.966666673,5.471698113,0.057652949
8.967361118,5.471698113,0.057652949
8.968055562,5.471698113,0.057652949
8.968750007,5.471698113,0.057652949
8.969444451,5.471698113,0.057652949
8.970138896,5.471698113,0.057652949
8.97083334,5.471698113,0.057652949
8.971527784,5.471698113,0.057652949
8.972222229,5.471698113,0.057652949
8.972916673,5.471698113,0.057652949
8.973611118,5.471698113,0.057652949
8.974305562,5.471698113,0.057652949
8.975000007,5.471698113,0.057652949
8.975694451,5.471698113,0.057652949
8.976388896,5.471698113,0.057652949
8.97708334,5.471698113,0.057652949
8.977777784,5.471698113,0.057652949
8.978472229,5.471698113,0.057652949
8.979166673,5.471698113,0.057652949
8.979861118,5.471698113,0.057652949
8.980555562,5.471698113,0.057652949
8.981250007,5.471698113,0.057652949
8.981944451,5.471698113,0.057652949
8.982638896,5.471698113,0.057652949
8.98333334,5.471698113,0.057652949
8.984027784,5.471698113,0.057652949
8.984722229,5.471698113,0.057652949
8.985416673,5.471698113,0.057652949
8.986111118,5.471698113,0.057652949
8.986805562,5.471698113,0.057652949
8.987500007,5.471698113,0.057652949
8.988194451,5.471698113,0.057652949
8.988888896,5.471698113,0.057652949
8.98958334,5.471698113,0.057652949
8.990277784,5.471698113,0.057652949
8.990972229,5.471698113,0.057652949
8.991666673,5.471698113,0.057652949
8.992361118,5.471698113,0.057652949
8.993055562,5.471698113,0.057652949
8.993750007,5.471698113,0.057652949
8.994444451,5.471698113,0.057652949
8.996527778,5.471698113,0.057652949
9,5.471698113,0.057652949
9.003472222,5.471698113,0.057652949
9.006944444,5.471698113,0.057652949
9.010416667,5.471698113,0.057652949
9.013888889,5.471698113,0.057652949
9.017361111,5.471698113,0.057652949
9.020833333,5.471698113,0.057652949
9.024305556,5.471698113,0.057652949
9.027777778,5.471698113,0.057652949
9.03125,5.471698113,0.057652949
9.034722222,5.471698113,0.057652949
9.038194444,5.471698113,0.057652949
9.041666667,5.471698113,0.057652949
9.045138889,5.471698113,0.057652949
9.048611111,5.471698113,0.057652949
9.052083333,5.471698113,0.057652949
9.055555555,5.471698113,0.057652949
9.059027778,5.471698113,0.057652949
9.0625,5.471698113,0.057652949
9.065972222,5.471698113,0.057652949
9.069444444,6.41509434,0.067593113
9.072916667,6.41509434,0.067593113
9.076388889,6.41509434,0.067593113
9.079861111,6.41509434,0.067593113
9.083333333,6.41509434,0.067593113
9.086805555,6.41509434,0.067593113
9.090277778,6.41509434,0.067593113
9.09375,6.41509434,0.067593113
9.097222222,6.41509434,0.067593113
9.100694444,6.41509434,0.067593113
9.104166667,6.41509434,0.067593113
9.107638889,6.41509434,0.067593113
9.111111111,6.41509434,0.067593113
9.114583333,6.41509434,0.067593113
9.118055555,6.41509434,0.067593113
9.121527778,6.41509434,0.067593113
9.125,6.41509434,0.067593113
9.128472222,6.41509434,0.067593113
9.131944444,6.41509434,0.067593113
9.135416667,6.41509434,0.067593113
9.138888889,6.41509434,0.067593113
9.142361111,6.41509434,0.067593113
9.145833333,6.41509434,0.067593113
9.149305555,6.41509434,0.067593113
9.152777778,6.41509434,0.067593113
9.15625,6.41509434,0.067593113
9.159722222,6.41509434,0.067593113
9.163194444,6.41509434,0.067593113
9.166666667,6.41509434,0.067593113
9.170138889,5.471698113,0.057652949
9.173611111,5.471698113,0.057652949
9.177083333,5.471698113,0.057652949
9.180555555,5.471698113,0.057652949
9.184027778,5.660377358,0.059640982
9.1875,5.471698113,0.057652949
9.190972222,5.660377358,0.059640982
9.194444444,5.660377358,0.059640982
9.197916666,5.471698113,0.057652949
9.201388889,5.660377358,0.059640982
9.204861111,5.660377358,0.059640982
9.208333333,5.660377358,0.059640982
9.211805555,5.660377358,0.059640982
9.215277778,5.471698113,0.057652949
9.21875,5.471698113,0.057652949
9.222222222,5.471698113,0.057652949
9.225694444,6.41509434,0.067593113
9.229166666,5.471698113,0.057652949
9.232638889,5.471698113,0.057652949
9.236111111,5.471698113,0.057652949
9.239583333,5.471698113,0.057652949
9.243055555,6.41509434,0.067593113
9.246527778,5.471698113,0.057652949
9.25,6.41509434,0.067593113
9.253472222,6.41509434,0.067593113
9.256944444,6.41509434,0.067593113
9.260416666,6.41509434,0.067593113
9.263888889,6.41509434,0.067593113
9.267361111,6.41509434,0.067593113
9.270833333,6.41509434,0.067593113
9.274305555,6.41509434,0.067593113
9.277777778,6.41509434,0.067593113
9.28125,6.41509434,0.067593113
9.284722222,6.41509434,0.067593113
9.288194444,6.41509434,0.067593113
9.291666666,5.471698113,0.057652949
9.295138889,6.41509434,0.067593113
9.298611111,6.41509434,0.067593113
9.302083333,6.41509434,0.067593113
9.305555555,6.41509434,0.067593113
9.309027777,6.41509434,0.067593113
9.3125,6.41509434,0.067593113
9.315972222,6.41509434,0.067593113
9.319444444,5.471698113,0.057652949
9.322916666,6.41509434,0.067593113
9.326388889,6.41509434,0.067593113
9.329861111,5.471698113,0.057652949
9.333333333,5.471698113,0.057652949
9.336805555,5.471698113,0.057652949
9.340277777,5.471698113,0.057652949
9.34375,5.471698113,0.057652949
9.347222222,5.471698113,0.057652949
9.350694444,5.471698113,0.057652949
9.354166666,5.471698113,0.057652949
9.357638889,5.471698113,0.057652949
9.361111111,5.471698113,0.057652949
9.364583333,5.471698113,0.057652949
9.368055555,5.471698113,0.057652949
9.371527777,5.471698113,0.057652949
9.375,5.471698113,0.057652949
9.378472222,5.471698113,0.057652949
9.381944444,5.471698113,0.057652949
9.385416666,5.471698113,0.057652949
9.388888889,5.471698113,0.057652949
9.392361111,5.471698113,0.057652949
9.395833333,5.471698113,0.057652949
9.399305555,5.471698113,0.057652949
9.402777777,5.471698113,0.057652949
9.40625,5.471698113,0.057652949
9.409722222,5.471698113,0.057652949
9.413194444,5.471698113,0.057652949
9.416666666,5.471698113,0.057652949
9.420138888,5.471698113,0.057652949
9.423611111,5.471698113,0.057652949
9.427083333,5.471698113,0.057652949
9.430555555,5.471698113,0.057652949
9.434027777,5.471698113,0.057652949
9.4375,5.471698113,0.057652949
9.440972222,5.471698113,0.057652949
9.444444444,5.471698113,0.057652949
9.447916666,5.471698113,0.057652949
9.451388888,5.471698113,0.057652949
9.454861111,5.471698113,0.057652949
9.458333333,5.471698113,0.057652949
9.461805555,5.471698113,0.057652949
9.465277777,5.471698113,0.057652949
9.46875,5.471698113,0.057652949
9.472222222,5.471698113,0.057652949
9.475694444,5.471698113,0.057652949
9.479166666,5.471698113,0.057652949
9.482638888,5.471698113,0.057652949
9.486111111,5.471698113,0.057652949
9.489583333,5.471698113,0.057652949
9.493055555,5.471698113,0.057652949
9.496527777,5.471698113,0.057652949
9.5,5.471698113,0.057652949
9.503472222,5.471698113,0.057652949
9.506944444,5.471698113,0.057652949
9.510416666,5.471698113,0.057652949
9.513888888,5.471698113,0.057652949
9.517361111,5.471698113,0.057652949
9.520833333,5.471698113,0.057652949
9.524305555,5.471698113,0.057652949
9.527777777,5.471698113,0.057652949
9.531249999,5.471698113,0.057652949
9.534722222,5.471698113,0.057652949
9.538194444,5.471698113,0.057652949
9.541666666,5.471698113,0.057652949
9.545138888,5.471698113,0.057652949
9.548611111,5.471698113,0.057652949
9.552083333,5.471698113,0.057652949
9.555555555,5.471698113,0.057652949
9.559027777,5.471698113,0.057652949
9.562499999,5.471698113,0.057652949
9.565972222,5.471698113,0.057652949
9.569444444,5.471698113,0.057652949
9.572916666,5.471698113,0.057652949
9.576388888,5.471698113,0.057652949
9.579861111,5.471698113,0.057652949
9.583333333,5.471698113,0.057652949
9.586805555,5.471698113,0.057652949
9.590277777,5.471698113,0.057652949
9.593749999,5.471698113,0.057652949
9.597222222,5.471698113,0.057652949
9.600694444,5.471698113,0.057652949
9.604166666,5.471698113,0.057652949
9.607638888,5.471698113,0.057652949
9.611111111,5.471698113,0.057652949
9.614583333,5.471698113,0.057652949
9.618055555,5.471698113,0.057652949
9.621527777,5.471698113,0.057652949
9.624999999,5.471698113,0.057652949
9.628472222,5.471698113,0.057652949
9.631944444,5.471698113,0.057652949
9.635416666,5.471698113,0.057652949
9.638888888,5.471698113,0.057652949
9.642361111,5.471698113,0.057652949
9.645833333,5.471698113,0.057652949
9.649305555,5.471698113,0.057652949
9.652777777,5.471698113,0.057652949
9.656249999,5.471698113,0.057652949
9.659722222,5.471698113,0.057652949
9.663194444,5.471698113,0.057652949
9.666666666,5.471698113,0.057652949
9.670138888,5.471698113,0.057652949
9.67361111,5.471698113,0.057652949
9.677083333,5.471698113,0.057652949
9.680555555,5.471698113,0.057652949
9.684027777,5.471698113,0.057652949
9.687499999,5.471698113,0.057652949
9.690972222,5.471698113,0.057652949
9.694444444,5.471698113,0.057652949
9.697916666,5.471698113,0.057652949
9.701388888,5.471698113,0.057652949
9.70486111,5.471698113,0.057652949
9.708333333,5.471698113,0.057652949
9.711805555,5.471698113,0.057652949
9.715277777,5.471698113,0.057652949
9.718749999,5.471698113,0.057652949
9.722222222,5.471698113,0.057652949
9.725694444,5.471698113,0.057652949
9.729166666,5.471698113,0.057652949
9.732638888,5.471698113,0.057652949
9.73611111,5.471698113,0.057652949
9.739583333,5.471698113,0.057652949
9.743055555,5.471698113,0.057652949
9.746527777,5.471698113,0.057652949
9.749999999,5.471698113,0.057652949
9.753472222,5.471698113,0.057652949
9.756944444,5.471698113,0.057652949
9.760416666,5.471698113,0.057652949
9.763888888,5.471698113,0.057652949
9.76736111,5.471698113,0.057652949
9.770833333,5.471698113,0.057652949
9.774305555,5.471698113,0.057652949
9.777777777,5.471698113,0.057652949
9.781249999,5.471698113,0.057652949
9.784722221,5.471698113,0.057652949
9.788194444,5.471698113,0.057652949
9.791666666,5.471698113,0.057652949
9.795138888,5.471698113,0.057652949
9.79861111,5.471698113,0.057652949
9.802083333,5.471698113,0.057652949
9.805555555,5.471698113,0.057652949
9.809027777,5.471698113,0.057652949
9.812499999,5.471698113,0.057652949
9.815972221,5.471698113,0.057652949
9.819444444,5.471698113,0.057652949
9.822916666,5.471698113,0.057652949
9.826388888,5.471698113,0.057652949
9.82986111,5.471698113,0.057652949
9.833333333,5.471698113,0.057652949
9.836805555,5.471698113,0.057652949
9.840277777,5.471698113,0.057652949
9.843749999,5.471698113,0.057652949
9.847222221,5.471698113,0.057652949
9.850694444,5.471698113,0.057652949
9.854166666,5.471698113,0.057652949
9.857638888,5.471698113,0.057652949
9.86111111,5.471698113,0.057652949
9.864583333,5.471698113,0.057652949
9.868055555,5.471698113,0.057652949
9.871527777,5.471698113,0.057652949
9.874999999,5.471698113,0.057652949
9.878472221,5.471698113,0.057652949
9.881944444,5.471698113,0.057652949
9.885416666,5.471698113,0.057652949
9.888888888,5.471698113,0.057652949
9.89236111,5.471698113,0.057652949
9.895833332,5.471698113,0.057652949
9.899305555,5.471698113,0.057652949
9.902777777,5.471698113,0.057652949
9.906249999,5.471698113,0.057652949
9.909722221,5.471698113,0.057652949
9.913194444,5.471698113,0.057652949
9.916666666,5.471698113,0.057652949
9.920138888,5.471698113,0.057652949
9.92361111,5.471698113,0.057652949
9.927083332,5.471698113,0.057652949
9.930555555,5.471698113,0.057652949
9.934027777,5.471698113,0.057652949
9.937499999,5.471698113,0.057652949
9.940972221,5.471698113,0.057652949
9.944444444,5.471698113,0.057652949
9.947916666,5.471698113,0.057652949
9.951388888,5.471698113,0.057652949
9.95486111,5.471698113,0.057652949
9.958333332,5.471698113,0.057652949
9.961805555,5.471698113,0.057652949
9.965277777,5.471698113,0.057652949
9.968749999,5.471698113,0.057652949
9.972222221,5.471698113,0.057652949
9.975694444,5.471698113,0.057652949
9.979166666,5.471698113,0.057652949
9.982638888,5.471698113,0.057652949
9.98611111,5.471698113,0.057652949
9.989583332,5.471698113,0.057652949
9.993055555,5.471698113,0.057652949
9.996527777,5.471698113,0.057652949
9.999999999,5.471698113,0.057652949
10.00347222,5.471698113,0.057652949
10.00694444,5.471698113,0.057652949
10.01041667,5.471698113,0.057652949
10.01388889,5.471698113,0.057652949
10.01736111,5.471698113,0.057652949
10.02083333,5.471698113,0.057652949
10.02430555,5.471698113,0.057652949
10.02777778,5.471698113,0.057652949
10.03125,5.471698113,0.057652949
10.03472222,5.471698113,0.057652949
10.03819444,5.471698113,0.057652949
10.04166667,5.471698113,0.057652949
10.04513889,5.471698113,0.057652949
10.04861111,5.471698113,0.057652949
10.05208333,5.471698113,0.057652949
10.05555555,5.471698113,0.057652949
10.05902778,5.471698113,0.057652949
10.0625,5.471698113,0.057652949
10.06597222,5.471698113,0.057652949
10.06944444,5.471698113,0.057652949
10.07291667,5.471698113,0.057652949
10.07638889,5.471698113,0.057652949
10.07986111,5.471698113,0.057652949
10.08333333,5.471698113,0.057652949
10.08680555,5.471698113,0.057652949
10.09027778,5.471698113,0.057652949
10.09375,5.471698113,0.057652949
10.09722222,5.471698113,0.057652949
10.10069444,5.471698113,0.057652949
10.10416667,5.471698113,0.057652949
10.10763889,5.471698113,0.057652949
10.11111111,5.471698113,0.057652949
10.11458333,5.471698113,0.057652949
10.11805555,5.471698113,0.057652949
10.12152778,5.471698113,0.057652949
10.125,5.471698113,0.057652949
10.12847222,5.471698113,0.057652949
10.13194444,5.471698113,0.057652949
10.13541667,5.471698113,0.057652949
10.13888889,5.471698113,0.057652949
10.14236111,5.471698113,0.057652949
10.14583333,5.471698113,0.057652949
10.14930555,5.471698113,0.057652949
10.15277778,5.471698113,0.057652949
10.15625,5.471698113,0.057652949
10.15972222,5.471698113,0.057652949
10.16319444,5.471698113,0.057652949
10.16666667,5.471698113,0.057652949
10.17013889,5.283018868,0.055664917
10.17361111,5.471698113,0.057652949
10.17708333,5.283018868,0.055664917
10.18055555,5.471698113,0.057652949
10.18402778,5.471698113,0.057652949
10.1875,5.471698113,0.057652949
10.19097222,5.471698113,0.057652949
10.19444444,5.471698113,0.057652949
10.19791667,5.471698113,0.057652949
10.20138889,5.471698113,0.057652949
10.20486111,5.471698113,0.057652949
10.20833333,5.283018868,0.055664917
10.21180555,5.283018868,0.055664917
10.21527778,5.283018868,0.055664917
10.21875,5.471698113,0.057652949
10.22222222,5.283018868,0.055664917
10.22569444,5.283018868,0.055664917
10.22916667,5.283018868,0.055664917
10.23263889,5.283018868,0.055664917
10.23611111,5.283018868,0.055664917
10.23958333,5.283018868,0.055664917
10.24305555,5.283018868,0.055664917
10.24652778,5.283018868,0.055664917
10.25,5.283018868,0.055664917
10.25347222,5.094339623,0.053676884
10.25694444,5.094339623,0.053676884
10.26041667,5.283018868,0.055664917
10.26388889,5.283018868,0.055664917
10.26736111,5.283018868,0.055664917
10.27083333,5.283018868,0.055664917
10.27430555,5.283018868,0.055664917
10.27777778,5.283018868,0.055664917
10.28125,5.283018868,0.055664917
10.28472222,5.283018868,0.055664917
10.28819444,5.283018868,0.055664917
10.29166667,5.283018868,0.055664917
10.29513889,5.283018868,0.055664917
10.29861111,5.094339623,0.053676884
10.30208333,5.094339623,0.053676884
10.30555555,5.094339623,0.053676884
10.30902778,5.094339623,0.053676884
10.3125,5.283018868,0.055664917
10.31597222,5.283018868,0.055664917
10.31944444,5.094339623,0.053676884
10.32291667,5.094339623,0.053676884
10.32638889,5.094339623,0.053676884
10.32986111,5.283018868,0.055664917
10.33333333,5.094339623,0.053676884
10.33680555,5.094339623,0.053676884
10.34027778,5.283018868,0.055664917
10.34375,5.283018868,0.055664917
10.34722222,5.094339623,0.053676884
10.35069444,5.094339623,0.053676884
10.35416667,5.094339623,0.053676884
10.35763889,5.094339623,0.053676884
10.36111111,5.283018868,0.055664917
10.36458333,5.283018868,0.055664917
10.36805555,5.283018868,0.055664917
10.37152778,5.471698113,0.057652949
10.375,5.283018868,0.055664917
10.37847222,5.283018868,0.055664917
10.38194444,5.283018868,0.055664917
10.38541667,5.094339623,0.053676884
10.38888889,5.283018868,0.055664917
10.39236111,5.094339623,0.053676884
10.39583333,5.283018868,0.055664917
10.39930555,5.094339623,0.053676884
10.40277778,5.094339623,0.053676884
10.40625,5.094339623,0.053676884
10.40972222,5.094339623,0.053676884
10.41319444,5.094339623,0.053676884
10.41666667,5.283018868,0.055664917
10.42013889,5.094339623,0.053676884
10.42361111,5.094339623,0.053676884
10.42708333,5.094339623,0.053676884
10.43055555,5.094339623,0.053676884
10.43402778,5.094339623,0.053676884
10.4375,5.094339623,0.053676884
10.44097222,5.094339623,0.053676884
10.44444444,5.094339623,0.053676884
10.44791667,5.094339623,0.053676884
10.45138889,5.094339623,0.053676884
10.45486111,5.094339623,0.053676884
10.45833333,5.094339623,0.053676884
10.46180555,5.283018868,0.055664917
10.46527778,5.094339623,0.053676884
10.46875,5.094339623,0.053676884
10.47222222,5.094339623,0.053676884
10.47569444,5.094339623,0.053676884
10.47916667,5.094339623,0.053676884
10.48263889,5.094339623,0.053676884
10.48611111,5.094339623,0.053676884
10.48958333,5.094339623,0.053676884
10.49305555,5.094339623,0.053676884
10.49652778,5.094339623,0.053676884
10.5,5.094339623,0.053676884
10.50347222,5.094339623,0.053676884
10.50694444,5.094339623,0.053676884
10.51041667,5.094339623,0.053676884
10.51388889,5.094339623,0.053676884
10.51736111,5.094339623,0.053676884
10.52083333,5.094339623,0.053676884
10.52430555,5.094339623,0.053676884
10.52777778,5.094339623,0.053676884
10.53125,5.094339623,0.053676884
10.53472222,5.094339623,0.053676884
10.53819444,5.094339623,0.053676884
10.54166667,5.094339623,0.053676884
10.54513889,5.094339623,0.053676884
10.54861111,4.905660377,0.051688851
10.55208333,5.094339623,0.053676884
10.55555555,5.094339623,0.053676884
10.55902778,4.905660377,0.051688851
10.5625,4.905660377,0.051688851
10.56597222,4.905660377,0.051688851
10.56944444,4.716981132,0.049700819
10.57291667,4.716981132,0.049700819
10.57638889,4.716981132,0.049700819
10.57986111,4.905660377,0.051688851
10.58333333,4.905660377,0.051688851
10.58680555,4.905660377,0.051688851
10.59027778,5.094339623,0.053676884
10.59375,4.905660377,0.051688851
10.59722222,4.905660377,0.051688851
10.60069444,5.094339623,0.053676884
10.60416667,4.905660377,0.051688851
10.60763889,4.905660377,0.051688851
10.61111111,4.905660377,0.051688851
10.61458333,5.094339623,0.053676884
10.61805555,4.905660377,0.051688851
10.62152778,4.905660377,0.051688851
10.625,5.094339623,0.053676884
10.62847222,4.905660377,0.051688851
10.63194444,4.905660377,0.051688851
10.63541667,5.094339623,0.053676884
10.63888889,5.094339623,0.053676884
10.64236111,5.094339623,0.053676884
10.64583333,4.905660377,0.051688851
10.64930555,4.905660377,0.051688851
10.65277778,4.905660377,0.051688851
10.65625,4.905660377,0.051688851
10.65972222,4.716981132,0.049700819
10.66319444,4.716981132,0.049700819
10.66666667,4.716981132,0.049700819
10.67013889,4.905660377,0.051688851
10.67361111,4.716981132,0.049700819
10.67708333,5.094339623,0.053676884
10.68055555,4.905660377,0.051688851
10.68402778,4.905660377,0.051688851
10.6875,5.094339623,0.053676884
10.69097222,5.094339623,0.053676884
10.69444444,5.094339623,0.053676884
10.69791667,4.716981132,0.049700819
10.70138889,5.094339623,0.053676884
10.70486111,4.716981132,0.049700819
10.70833333,4.716981132,0.049700819
10.71180555,4.716981132,0.049700819
10.71527778,4.716981132,0.049700819
10.71875,4.905660377,0.051688851
10.72222222,4.716981132,0.049700819
10.72569444,4.716981132,0.049700819
10.72916667,4.716981132,0.049700819
10.73263889,4.716981132,0.049700819
10.73611111,4.716981132,0.049700819
10.73958333,4.716981132,0.049700819
10.74305555,4.716981132,0.049700819
10.74652778,4.716981132,0.049700819
10.75,4.716981132,0.049700819
10.75347222,4.716981132,0.049700819
10.75694444,4.716981132,0.049700819
10.76041667,4.716981132,0.049700819
10.76388889,4.905660377,0.051688851
10.76736111,4.905660377,0.051688851
10.77083333,4.716981132,0.049700819
10.77430555,4.716981132,0.049700819
10.77777778,4.716981132,0.049700819
10.78125,4.716981132,0.049700819
10.78472222,4.716981132,0.049700819
10.78819444,4.716981132,0.049700819
10.79166666,4.716981132,0.049700819
10.79513889,4.716981132,0.049700819
10.79861111,5.094339623,0.053676884
10.80208333,5.094339623,0.053676884
10.80555555,5.094339623,0.053676884
10.80902778,4.716981132,0.049700819
10.8125,4.716981132,0.049700819
10.81597222,5.094339623,0.053676884
10.81944444,5.094339623,0.053676884
10.82291666,5.094339623,0.053676884
10.82638889,4.905660377,0.051688851
10.82986111,4.905660377,0.051688851
10.83333333,5.094339623,0.053676884
10.83680555,5.094339623,0.053676884
10.84027778,5.094339623,0.053676884
10.84375,4.905660377,0.051688851
10.84722222,4.716981132,0.049700819
10.85069444,4.905660377,0.051688851
10.85416666,4.905660377,0.051688851
10.85763889,4.716981132,0.049700819
10.86111111,4.716981132,0.049700819
10.86458333,4.905660377,0.051688851
10.86805555,5.094339623,0.053676884
10.87152778,5.094339623,0.053676884
10.875,5.094339623,0.053676884
10.87847222,4.716981132,0.049700819
10.88194444,4.716981132,0.049700819
10.88541666,5.094339623,0.053676884
10.88888889,5.094339623,0.053676884
10.89236111,5.094339623,0.053676884
10.89583333,4.905660377,0.051688851
10.89930555,5.094339623,0.053676884
10.90277778,5.094339623,0.053676884
10.90625,4.905660377,0.051688851
10.90972222,4.905660377,0.051688851
10.91319444,4.905660377,0.051688851
10.91666666,4.905660377,0.051688851
10.92013889,5.094339623,0.053676884
10.92361111,5.094339623,0.053676884
10.92708333,4.905660377,0.051688851
10.93055555,4.905660377,0.051688851
10.93402778,4.905660377,0.051688851
10.9375,4.716981132,0.049700819
10.94097222,4.716981132,0.049700819
10.94444444,4.716981132,0.049700819
10.94791666,4.716981132,0.049700819
10.95138889,4.716981132,0.049700819
10.95486111,4.716981132,0.049700819
10.95833333,4.716981132,0.049700819
10.96180555,4.716981132,0.049700819
10.96527778,4.905660377,0.051688851
10.96875,4.905660377,0.051688851
10.97222222,4.905660377,0.051688851
10.97569444,4.716981132,0.049700819
10.97916666,4.716981132,0.049700819
10.98263889,4.716981132,0.049700819
10.98611111,4.905660377,0.051688851
10.98958333,4.716981132,0.049700819
10.99305555,4.716981132,0.049700819
10.99652778,4.716981132,0.049700819
11,4.716981132,0.049700819
11.00347222,4.716981132,0.049700819
11.00694444,4.716981132,0.049700819
11.01041666,4.716981132,0.049700819
11.01388889,5.094339623,0.053676884
11.01736111,5.094339623,0.053676884
11.02083333,5.094339623,0.053676884
11.02430555,5.094339623,0.053676884
11.02777778,5.094339623,0.053676884
11.03125,5.094339623,0.053676884
11.03472222,5.094339623,0.053676884
11.03819444,5.094339623,0.053676884
11.04166666,5.094339623,0.053676884
11.04513889,5.094339623,0.053676884
11.04861111,5.094339623,0.053676884
11.05208333,5.094339623,0.053676884
11.05555555,5.094339623,0.053676884
11.05902778,5.283018868,0.055664917
11.0625,5.094339623,0.053676884
11.06597222,5.094339623,0.053676884
11.06944444,5.094339623,0.053676884
11.07291666,5.094339623,0.053676884
11.07638889,5.094339623,0.053676884
11.07986111,4.905660377,0.051688851
11.08333333,4.905660377,0.051688851
11.08680555,4.905660377,0.051688851
11.09027778,5.094339623,0.053676884
11.09375,5.094339623,0.053676884
11.09722222,5.094339623,0.053676884
11.10069444,4.716981132,0.049700819
11.10416666,4.716981132,0.049700819
11.10763889,4.716981132,0.049700819
11.11111111,4.716981132,0.049700819
11.11458333,4.716981132,0.049700819
11.11805555,4.905660377,0.051688851
11.12152778,4.716981132,0.049700819
11.125,4.716981132,0.049700819
11.12847222,4.716981132,0.049700819
11.13194444,4.716981132,0.049700819
11.13541666,4.716981132,0.049700819
11.13888889,4.716981132,0.049700819
11.14236111,4.716981132,0.049700819
11.14583333,4.716981132,0.049700819
11.14930555,4.716981132,0.049700819
11.15277778,4.716981132,0.049700819
11.15625,4.716981132,0.049700819
11.15972222,4.716981132,0.049700819
11.16319444,4.716981132,0.049700819
11.16666666,4.716981132,0.049700819
11.17013889,4.716981132,0.049700819
11.17361111,4.716981132,0.049700819
11.17708333,4.716981132,0.049700819
11.18055555,4.716981132,0.049700819
11.18402778,4.716981132,0.049700819
11.1875,4.716981132,0.049700819
11.19097222,4.716981132,0.049700819
11.19444444,4.716981132,0.049700819
11.19791666,4.716981132,0.049700819
11.20138889,4.716981132,0.049700819
11.20486111,4.716981132,0.049700819
11.20833333,4.716981132,0.049700819
11.21180555,4.716981132,0.049700819
11.21527778,4.716981132,0.049700819
11.21875,4.716981132,0.049700819
11.22222222,4.716981132,0.049700819
11.22569444,4.716981132,0.049700819
11.22916666,4.716981132,0.049700819
11.23263889,5.471698113,0.057652949
11.23611111,4.716981132,0.049700819
11.23958333,4.716981132,0.049700819
11.24305555,4.716981132,0.049700819
11.24652778,4.716981132,0.049700819
11.25,4.716981132,0.049700819
11.25347222,4.716981132,0.049700819
11.25694444,4.716981132,0.049700819
11.26041666,4.528301887,0.047712786
11.26388889,5.471698113,0.057652949
11.26736111,4.716981132,0.049700819
11.27083333,4.716981132,0.049700819
11.27430555,4.716981132,0.049700819
11.27777778,5.471698113,0.057652949
11.28125,4.716981132,0.049700819
11.28472222,4.716981132,0.049700819
11.28819444,4.716981132,0.049700819
11.29166666,4.716981132,0.049700819
11.29513889,4.716981132,0.049700819
11.29861111,4.716981132,0.049700819
11.30208333,4.716981132,0.049700819
11.30555555,4.716981132,0.049700819
11.30902778,4.716981132,0.049700819
11.3125,4.716981132,0.049700819
11.31597222,4.716981132,0.049700819
11.31944444,4.716981132,0.049700819
11.32291666,4.716981132,0.049700819
11.32638889,4.716981132,0.049700819
11.32986111,4.716981132,0.049700819
11.33333333,4.716981132,0.049700819
11.33680555,4.716981132,0.049700819
11.34027778,4.716981132,0.049700819
11.34375,4.716981132,0.049700819
11.34722222,4.716981132,0.049700819
11.35069444,4.716981132,0.049700819
11.35416666,4.716981132,0.049700819
11.35763889,4.716981132,0.049700819
11.36111111,4.716981132,0.049700819
11.36458333,4.716981132,0.049700819
11.36805555,4.716981132,0.049700819
11.37152778,4.716981132,0.049700819
11.375,4.716981132,0.049700819
11.37847222,4.528301887,0.047712786
11.38194444,4.528301887,0.047712786
11.38541666,4.528301887,0.047712786
11.38888889,4.528301887,0.047712786
11.39236111,4.528301887,0.047712786
11.39583333,4.528301887,0.047712786
11.39930555,4.528301887,0.047712786
11.40277778,4.528301887,0.047712786
11.40625,4.716981132,0.049700819
11.40972222,4.528301887,0.047712786
11.41319444,4.528301887,0.047712786
11.41666666,4.528301887,0.047712786
11.42013889,4.528301887,0.047712786
11.42361111,4.528301887,0.047712786
11.42708333,5.471698113,0.057652949
11.43055555,4.528301887,0.047712786
11.43402778,4.528301887,0.047712786
11.4375,4.528301887,0.047712786
11.44097222,4.528301887,0.047712786
11.44444444,4.528301887,0.047712786
11.44791666,5.471698113,0.057652949
11.45138889,5.471698113,0.057652949
11.45486111,5.471698113,0.057652949
11.45833333,4.528301887,0.047712786
11.46180555,5.471698113,0.057652949
11.46527778,5.471698113,0.057652949
11.46875,4.528301887,0.047712786
11.47222222,4.528301887,0.047712786
11.47569444,4.528301887,0.047712786
11.47916666,4.528301887,0.047712786
11.48263889,4.528301887,0.047712786
11.48611111,4.528301887,0.047712786
11.48958333,4.528301887,0.047712786
11.49305555,4.528301887,0.047712786
11.49652778,4.528301887,0.047712786
11.5,4.528301887,0.047712786
11.50347222,4.528301887,0.047712786
11.50694444,4.528301887,0.047712786
11.51041666,4.528301887,0.047712786
11.51388889,4.528301887,0.047712786
