time/d;BA1;BA2;;;;;;
6,105338995;5,849158834;2,786895498;;;;;;
6,11228344;5,862956866;2,798101012;;;;;;
6,119227886;5,918134324;2,821659919;;;;;;
6,126172331;6,06143411;2,842845641;;;;;;
6,133116776;6,079578963;2,869431236;;;;;;
6,140061221;6,107302399;2,882152292;;;;;;
6,147005666;4,642495272;3,300320608;;;;;;
6,153950112;2,768012926;4,233192823;;;;;;
6,160894557;3,331885034;4,346393313;;;;;;
6,167839002;3,289326216;4,390924288;;;;;;
6,174783447;3,299203869;4,446740268;;;;;;
6,181727893;3,390908331;4,397733973;;;;;;
6,188672338;3,301525324;4,383450962;;;;;;
6,195616783;3,347687876;4,374774152;;;;;;
6,202561228;3,36073699;4,384320146;;;;;;
6,209505673;2,725245374;4,430169084;;;;;;
6,216450119;3,025228483;4,449102696;;;;;;
6,223394564;2,960652468;4,45403663;;;;;;
6,230339009;3,429302953;4,489243764;;;;;;
6,237283454;3,520026132;4,495904053;;;;;;
6,244227899;3,565461039;4,485952828;;;;;;
6,251172345;3,547877273;4,477675275;;;;;;
6,25811679;3,628899236;4,493012628;;;;;;
6,265061235;3,394818715;4,495149319;;;;;;
6,27200568;3,405763794;4,495532429;;;;;;
6,278950126;3,479141468;4,486034206;;;;;;
6,285894571;3,568768742;4,500295298;;;;;;
6,292839016;3,587201481;4,49229732;;;;;;
6,299783461;3,542496171;4,474406712;;;;;;
6,306727906;3,659568496;4,464787815;;;;;;
6,313672352;3,759541674;4,469211738;;;;;;
6,320616797;3,855828224;4,468811826;;;;;;
6,327561242;3,854034009;4,46498093;;;;;;
6,334505687;3,856839932;4,464980587;;;;;;
6,341450133;3,894366277;4,476811986;;;;;;
6,348394578;3,92276253;4,48581692;;;;;;
6,355339023;3,893511557;4,501463648;;;;;;
6,362283468;3,907778926;4,500740661;;;;;;
6,369227913;3,945714434;4,504259383;;;;;;
6,376172359;3,995953155;4,504743373;;;;;;
6,383116804;3,965432558;4,509880255;;;;;;
6,390061249;3,936965159;4,512597211;;;;;;
6,397005694;3,95408736;4,517936551;;;;;;
6,403950139;3,988211296;4,51388061;;;;;;
6,410894585;3,973556007;4,525357718;;;;;;
6,41783903;3,996021521;4,533933752;;;;;;
6,424783475;4,03221151;4,52949839;;;;;;
6,43172792;4,020253702;4,529424399;;;;;;
6,438672366;4,026225376;4,522117133;;;;;;
6,445616811;4,016689669;4,530072556;;;;;;
6,452561256;4,084237905;4,541806805;;;;;;
6,459505701;4,176785004;4,553899142;;;;;;
6,466450146;4,156755581;4,54462788;;;;;;
6,473394592;4,150388864;4,535964718;;;;;;
6,480339037;4,081063579;4,530812526;;;;;;
6,487283482;4,068204467;4,526557866;;;;;;
6,494227927;4,012873853;4,516385144;;;;;;
6,501172373;3,980119897;4,522215044;;;;;;
6,508116818;3,954881413;4,510667777;;;;;;
6,515061263;3,954703837;4,502600274;;;;;;
6,522005708;3,952265627;4,510898799;;;;;;
6,528950153;3,981936159;4,510450156;;;;;;
6,535894599;3,959061543;4,509067871;;;;;;
6,542839044;3,946468556;4,515893503;;;;;;
6,549783489;3,988139363;4,513530637;;;;;;
6,556727934;3,979048268;4,512077673;;;;;;
6,56367238;3,987753373;4,513280325;;;;;;
6,570616825;4,010107057;4,519045335;;;;;;
6,57756127;4,004824841;4,511626381;;;;;;
6,584505715;3,99656752;4,510626736;;;;;;
6,59145016;3,98544292;4,505977177;;;;;;
6,598394606;3,990027563;4,504163575;;;;;;
6,605339051;3,992237739;4,50096836;;;;;;
6,612283496;3,995947188;4,510522779;;;;;;
6,619227941;4,044541682;4,513277537;;;;;;
6,626172386;4,051473893;4,511208838;;;;;;
6,633116832;4,142996917;4,513587136;;;;;;
6,640061277;4,174418422;4,517642718;;;;;;
6,647005722;4,209245956;4,515832737;;;;;;
6,653950167;4,188489319;4,511088621;;;;;;
6,660894613;4,156549328;4,515389016;;;;;;
6,667839058;4,103126477;4,513828195;;;;;;
6,674783503;4,138805274;4,512768504;;;;;;
6,681727948;4,139656168;4,51149032;;;;;;
6,688672393;4,150570671;4,516993511;;;;;;
6,695616839;4,158996864;4,520491386;;;;;;
6,702561284;4,172677773;4,517546999;;;;;;
6,709505729;4,185675694;4,517802374;;;;;;
6,716450174;4,171251102;4,520465621;;;;;;
6,72339462;4,149447393;4,520439564;;;;;;
6,730339065;4,14412827;4,519946628;;;;;;
6,73728351;4,130009872;4,520638818;;;;;;
6,744227955;4,128853346;4,51932435;;;;;;
6,7511724;4,11928177;4,520978279;;;;;;
6,758116846;4,116568302;4,517392472;;;;;;
6,765061291;4,115781757;4,515408732;;;;;;
6,772005736;4,125668655;4,520525489;;;;;;
6,778950181;4,140298406;4,521555077;;;;;;
6,785894626;4,166510754;4,515497311;;;;;;
6,792839072;4,14209196;4,514112097;;;;;;
6,799783517;4,137156182;4,501454118;;;;;;
6,806727962;4,148012514;4,503066813;;;;;;
6,813672407;4,166497806;4,506336973;;;;;;
6,820616853;4,185761865;4,510037917;;;;;;
6,827561298;4,183061379;4,508590709;;;;;;
6,834505743;4,176971874;4,512622177;;;;;;
6,841450188;4,184273116;4,514607603;;;;;;
6,848394633;4,202723816;4,517242881;;;;;;
6,855339079;4,224092966;4,512280467;;;;;;
6,862283524;4,252687232;4,516206688;;;;;;
6,869227969;4,30471853;4,516394163;;;;;;
6,876172414;4,306611656;4,514095535;;;;;;
6,88311686;4,314006759;4,513499021;;;;;;
6,890061305;4,331899623;4,514517169;;;;;;
6,89700575;4,353591269;4,521571946;;;;;;
6,903950195;4,334628679;4,524087669;;;;;;
6,91089464;4,311914541;4,525705315;;;;;;
6,917839086;4,327521741;4,526385751;;;;;;
6,924783531;4,32173597;4,528632514;;;;;;
6,931727976;4,331916929;4,532780849;;;;;;
6,938672421;4,328074751;4,531306742;;;;;;
6,945616867;4,31215474;4,537830388;;;;;;
6,952561312;4,2980232;4,534093022;;;;;;
6,959505757;4,306659556;4,535808537;;;;;;
6,966450202;4,288284041;4,550999456;;;;;;
6,973394647;4,056971402;4,675768498;;;;;;
6,980339093;4,056657216;4,691300197;;;;;;
6,987283538;4,096687488;4,723574527;;;;;;
6,994227983;4,115965353;4,723011083;;;;;;
7,001172428;4,079463917;4,705050048;;;;;;
7,008116873;4,080104643;4,69341133;;;;;;
7,015061319;4,061485415;4,682089449;;;;;;
7,022005764;4,037084618;4,648804635;;;;;;
7,028950209;4,061576722;4,640997228;;;;;;
7,035894654;4,056820734;4,638743579;;;;;;
7,0428391;4,063395924;4,634297316;;;;;;
7,049783545;4,185244066;4,627130107;;;;;;
7,05672799;4,295392906;4,614852241;;;;;;
7,063672435;4,164536395;4,604138476;;;;;;
7,07061688;4,056768811;4,597168194;;;;;;
7,077561326;4,07187036;4,587577724;;;;;;
7,084503822;4,078838181;4,58702613;;;;;;
7,091449404;4,110604118;4,572523288;;;;;;
7,098393849;4,117957892;4,561477239;;;;;;
7,105338294;4,104391797;4,560414121;;;;;;
7,112282739;4,087943079;4,553663962;;;;;;
7,119227184;4,11432206;4,556920885;;;;;;
7,12617163;4,09383481;4,558855617;;;;;;
7,133116075;4,085798414;4,557773034;;;;;;
7,14006052;4,089163106;4,54653171;;;;;;
7,147004965;4,089854063;4,536203643;;;;;;
7,153949411;4,083598748;4,536971899;;;;;;
7,160893856;4,103890471;4,539508377;;;;;;
7,167838301;4,097259093;4,535186446;;;;;;
7,174782746;4,134684174;4,541840693;;;;;;
7,181727191;4,15819505;4,539942897;;;;;;
7,188671637;4,146871419;4,539006523;;;;;;
7,195616082;4,124381832;4,531110905;;;;;;
7,202560527;4,127735626;4,526173717;;;;;;
7,209504972;4,141740016;4,522798108;;;;;;
7,216449418;4,181142823;4,517477325;;;;;;
7,223393863;4,187971175;4,517840961;;;;;;
7,230338308;4,152367937;4,514438512;;;;;;
7,237282753;4,138691446;4,517508115;;;;;;
7,244227198;4,142564131;4,515711945;;;;;;
7,251171644;4,139121612;4,515626798;;;;;;
7,258116089;4,149176902;4,520544223;;;;;;
7,265060534;4,151982994;4,509165579;;;;;;
7,272004979;4,154004297;4,500974932;;;;;;
7,278949424;4,16184271;4,504116051;;;;;;
7,28589387;4,156845854;4,507021504;;;;;;
7,292838315;4,17686603;4,509308528;;;;;;
7,29978276;4,199297617;4,506845124;;;;;;
7,306727205;4,199351283;4,502628285;;;;;;
7,313671651;4,222493642;4,498983953;;;;;;
7,320616096;4,221418639;4,500347038;;;;;;
7,327560541;4,196365037;4,505456488;;;;;;
7,334504986;4,165968177;4,506305819;;;;;;
7,341449431;4,179537282;4,508105964;;;;;;
7,348393877;4,215266856;4,512501082;;;;;;
7,355338322;4,241130043;4,514156255;;;;;;
7,362282767;4,227794315;4,511007232;;;;;;
7,369227212;4,217212282;4,511710509;;;;;;
7,376171658;4,214871691;4,509004034;;;;;;
7,383116103;4,232809437;4,51277592;;;;;;
7,390060548;4,230338105;4,517079896;;;;;;
7,397004993;4,241461759;4,521354255;;;;;;
7,403949438;4,223740152;4,519174491;;;;;;
7,410893884;4,216037185;4,514416982;;;;;;
7,417838329;4,207358854;4,51947116;;;;;;
7,424782774;4,218364448;4,511874824;;;;;;
7,431727219;4,237949122;4,508552802;;;;;;
7,438671665;4,244243729;4,50085995;;;;;;
7,44561611;4,265382701;4,497426775;;;;;;
7,452560555;4,073409998;4,486674723;;;;;;
7,459505;4,058227564;4,483426207;;;;;;
7,466449445;4,056402579;4,47690907;;;;;;
7,473393891;4,068191855;4,476759594;;;;;;
7,480338336;4,049174157;4,483848913;;;;;;
7,487282781;4,054193964;4,491766517;;;;;;
7,494227226;4,047262976;4,49048393;;;;;;
7,501171671;4,025797588;4,485893945;;;;;;
7,508116117;4,00729317;4,483908337;;;;;;
7,515060562;4,02228677;4,482678663;;;;;;
7,522005007;4,036736341;4,466779574;;;;;;
7,528949452;4,022349045;4,460262237;;;;;;
7,535893898;4,020598669;4,457247534;;;;;;
7,542838343;4,006164095;4,458755236;;;;;;
7,549782788;4,004209055;4,455049358;;;;;;
7,556727233;3,998460204;4,447175195;;;;;;
7,563671678;4,004662417;4,444400263;;;;;;
7,570616124;3,989790979;4,441809297;;;;;;
7,577560569;4,002757509;4,445454287;;;;;;
7,584505014;4,013551628;4,448087698;;;;;;
7,591449459;4,025115193;4,444681147;;;;;;
7,598393905;4,007425057;4,439508769;;;;;;
7,60533835;3,994886815;4,433028057;;;;;;
7,612282795;3,953670486;4,430256906;;;;;;
7,61922724;3,947208332;4,432551186;;;;;;
7,626171685;3,946975259;4,433948571;;;;;;
7,633116131;3,936430788;4,434440825;;;;;;
7,640060576;3,94733116;4,430594767;;;;;;
7,647005021;3,95355654;4,433955187;;;;;;
7,653949466;3,962950778;4,432910652;;;;;;
7,660893912;3,960796168;4,430466071;;;;;;
7,667838357;3,973380778;4,442558294;;;;;;
7,674782802;3,961241063;4,449033863;;;;;;
7,681727247;3,961336958;4,449372017;;;;;;
7,688671692;3,96419604;4,441611131;;;;;;
7,695616138;3,959378409;4,436314522;;;;;;
7,702560583;3,972591123;4,437004699;;;;;;
7,709505028;3,99387046;4,433842324;;;;;;
7,716449473;4,001241797;4,429534468;;;;;;
7,723393918;3,983267421;4,424187647;;;;;;
7,730338364;3,985530121;4,41927607;;;;;;
7,737282809;3,969400298;4,416379759;;;;;;
7,744227254;3,965366923;4,409665144;;;;;;
7,751171699;3,927476363;4,405661421;;;;;;
7,758116145;3,910339474;4,404423699;;;;;;
7,76506059;3,905853954;4,400254752;;;;;;
7,772005035;3,906769422;4,40442267;;;;;;
7,77894948;3,907206205;4,400769061;;;;;;
7,785893925;3,90208946;4,39379892;;;;;;
7,792838371;3,905106524;4,395532027;;;;;;
7,799782816;3,91915566;4,396389529;;;;;;
7,806727261;3,921333921;4,397491818;;;;;;
7,813671706;3,920781955;4,404765185;;;;;;
7,820616152;3,928986942;4,405491449;;;;;;
7,827560597;3,948301537;4,403520298;;;;;;
7,834505042;3,942381825;4,39218596;;;;;;
7,841449487;3,948777653;4,385055562;;;;;;
7,848393932;3,961393723;4,377635887;;;;;;
7,855338378;3,957478975;4,380243933;;;;;;
7,862282823;3,909405207;3,287851123;;;;;;
7,869227268;3,924774434;3,351921536;;;;;;
7,876171713;3,944046576;3,508927743;;;;;;
7,883116158;3,94458287;3,586257442;;;;;;
7,890060604;3,949793816;3,609111366;;;;;;
7,897005049;3,952674404;3,595674638;;;;;;
7,903949494;3,800130764;2,633478898;;;;;;
7,910893939;3,817043204;2,805241046;;;;;;
7,917838385;3,778873553;2,654495153;;;;;;
7,92478283;3,758010435;2,048002171;;;;;;
7,931727275;3,761891156;2,072454684;;;;;;
7,93867172;3,754498561;2,09277711;;;;;;
7,945616165;3,760350814;2,101247328;;;;;;
7,952560611;3,753764677;2,117834282;;;;;;
7,959505056;3,756385903;2,14545304;;;;;;
7,966449501;3,759142323;2,169631965;;;;;;
7,973393946;3,753202008;2,173256791;;;;;;
7,980338392;3,754688772;2,190154249;;;;;;
7,987282837;3,746956967;2,204025982;;;;;;
7,994227282;3,735562037;2,221649527;;;;;;
8,001171727;3,745382465;2,230142895;;;;;;
8,008116172;3,747459633;2,246296477;;;;;;
8,015060618;3,740728913;2,257393988;;;;;;
8,022005063;3,741897163;2,265673185;;;;;;
8,028949508;3,750103116;2,273797154;;;;;;
8,035893953;3,742557196;2,281807501;;;;;;
8,042838399;3,75049044;2,287591848;;;;;;
8,049782844;3,753484545;2,303247922;;;;;;
8,056727289;3,757907863;2,314808347;;;;;;
8,063671734;3,761573912;2,317780804;;;;;;
8,070616179;3,76407002;2,325635827;;;;;;
8,077560625;3,772230342;2,328951419;;;;;;
8,08450507;3,756288645;2,331926045;;;;;;
8,091449515;3,754060653;2,341126678;;;;;;
8,09839396;3,753572938;2,345532613;;;;;;
8,105338405;3,761159843;2,351602111;;;;;;
8,112282851;3,754217158;2,358487816;;;;;;
8,119227296;3,754878916;2,363845906;;;;;;
8,126171741;3,761700611;2,367552449;;;;;;
8,133116186;3,768523775;2,368884067;;;;;;
8,140060632;3,770605219;2,380547023;;;;;;
8,147005077;3,781870024;2,389289211;;;;;;
8,153949522;3,774719835;2,390307312;;;;;;
8,160893967;3,770700792;2,396514943;;;;;;
8,167838412;3,797671458;2,4053842;;;;;;
8,174782858;3,819085479;2,406579646;;;;;;
8,181727303;3,83523192;2,413574016;;;;;;
8,188671748;3,833222478;2,420157347;;;;;;
8,195616193;3,831450189;2,423304978;;;;;;
8,202560639;3,829010943;2,424003141;;;;;;
8,209505084;3,823821355;2,428362433;;;;;;
8,216449529;3,81643394;2,43059449;;;;;;
8,223393974;3,816846917;2,43030748;;;;;;
8,230338419;3,823973381;2,431015135;;;;;;
8,237282865;3,818025415;2,438095144;;;;;;
8,24422731;3,809636194;2,436439139;;;;;;
8,251171755;3,802194568;2,4323407;;;;;;
8,2581162;3,798159254;2,43299618;;;;;;
8,265060645;3,795901704;2,434350869;;;;;;
8,272005091;3,792135941;2,433197123;;;;;;
8,278949536;3,776278056;2,435170373;;;;;;
8,285893981;3,762421018;2,435120583;;;;;;
8,292838426;3,763159907;2,439949128;;;;;;
8,299782872;3,758307804;2,440330647;;;;;;
8,306727317;3,790835857;2,442265063;;;;;;
8,313671762;3,781959914;2,440611162;;;;;;
8,320616207;3,771631523;2,439877105;;;;;;
8,327560652;3,765907087;2,444917922;;;;;;
8,334505098;3,761324852;2,444081067;;;;;;
8,341449543;3,758246294;2,438772256;;;;;;
8,348393988;3,74603183;2,439212715;;;;;;
8,355338433;3,743581378;2,44181347;;;;;;
8,362282879;3,730637272;2,443156693;;;;;;
8,369227324;3,726956843;2,446177229;;;;;;
8,376171769;3,729332881;2,450520039;;;;;;
8,383116214;3,731535238;2,452923306;;;;;;
8,390060659;3,730453133;2,453747137;;;;;;
8,397005105;3,729711842;2,457185872;;;;;;
8,40394955;3,7229598;2,456157196;;;;;;
8,410893995;3,710546917;2,461855707;;;;;;
8,41783844;3,712262469;2,464244071;;;;;;
8,424782886;3,697761055;2,462509068;;;;;;
8,431727331;3,693152624;2,463067716;;;;;;
8,438671776;3,68935782;2,463888151;;;;;;
8,445616221;3,687483729;2,467071027;;;;;;
8,452560666;3,682549717;2,467394141;;;;;;
8,459505112;3,66706487;2,469818496;;;;;;
8,466449557;3,669678721;2,4670539;;;;;;
8,473394002;3,663394274;2,466886252;;;;;;
8,480338447;3,654094835;2,467301738;;;;;;
8,487282892;3,653653938;2,463501161;;;;;;
8,494227338;3,65305137;2,464833918;;;;;;
8,501171783;3,650068944;2,465335571;;;;;;
8,508116228;3,648861347;2,463680671;;;;;;
8,515060673;3,636118314;2,463779328;;;;;;
8,522005119;3,631445319;2,46638947;;;;;;
8,528949564;3,631116429;2,469840451;;;;;;
8,535894009;3,631611439;2,472290171;;;;;;
8,542838454;3,638502403;2,472470563;;;;;;
8,549782899;3,636506718;2,475962635;;;;;;
8,556727345;3,62316263;2,483855589;;;;;;
8,56367179;3,62085756;2,487596286;;;;;;
8,570616235;3,620788708;2,485530581;;;;;;
8,57756068;3,615739715;2,485771326;;;;;;
8,584505126;3,616803478;2,484262732;;;;;;
8,591449571;3,613611538;2,475512284;;;;;;
8,598394016;3,608385553;2,466047365;;;;;;
8,605338461;3,603629845;2,462162128;;;;;;
8,612282906;3,6056141;2,444208993;;;;;;
8,619227352;3,640494439;2,442287201;;;;;;
8,626171797;3,641425853;2,434007568;;;;;;
8,633116242;3,642156431;2,419000421;;;;;;
8,640060687;3,62183531;2,404674969;;;;;;
8,647005133;3,636159318;2,390500355;;;;;;
8,653949578;3,672250969;2,380429648;;;;;;
8,660894023;3,657802578;2,377803277;;;;;;
8,667838468;3,654438591;2,382228292;;;;;;
8,674782913;3,654047743;2,376837408;;;;;;
8,681727359;3,638260892;2,367072833;;;;;;
8,688671804;3,625253866;2,365626317;;;;;;
8,695616249;3,697957266;2,362284861;;;;;;
8,702560694;3,74087965;2,36626358;;;;;;
8,709505139;3,747036752;2,366373664;;;;;;
8,716449585;3,749963415;2,353001868;;;;;;
8,72339403;3,750267308;2,35501353;;;;;;
8,730338475;3,758038443;2,360256638;;;;;;
8,73728292;3,770129856;2,362238022;;;;;;
8,744227366;3,77509478;2,360815843;;;;;;
8,751171811;3,777365593;2,362603409;;;;;;
8,758116256;3,769331447;2,363635225;;;;;;
8,765060701;3,764978522;2,365240213;;;;;;
8,772005146;3,761393727;2,366126738;;;;;;
8,778949592;3,763611039;2,373621316;;;;;;
8,785894037;3,771178783;2,377477347;;;;;;
8,792838482;3,776243394;2,374827351;;;;;;
8,799782927;3,784239904;2,374535813;;;;;;
8,806727373;3,7739285;2,377484263;;;;;;
8,813671818;3,775986634;2,374320192;;;;;;
8,820616263;3,78563978;2,385208608;;;;;;
8,827560708;3,789675512;2,387068699;;;;;;
8,834505153;3,784321137;2,392923516;;;;;;
8,841449599;3,783028839;2,392305654;;;;;;
8,848394044;3,777436129;2,388744989;;;;;;
8,855338489;3,77965685;2,383893522;;;;;;
8,862282934;3,77999227;2,382927;;;;;;
8,869227379;3,781055461;2,375286543;;;;;;
8,876171825;3,779159062;2,373309789;;;;;;
8,88311627;3,77572506;2,373938381;;;;;;
8,890060715;3,78332443;2,375944705;;;;;;
8,89700516;3,780602789;2,374557419;;;;;;
8,903949606;3,779173017;2,381465065;;;;;;
8,910894051;3,775442268;2,38384725;;;;;;
8,917838496;3,779340824;2,385184164;;;;;;
8,924782941;3,773014527;2,373485756;;;;;;
8,931727386;3,778169354;2,368559402;;;;;;
8,938671832;3,776131465;2,358011443;;;;;;
8,945616277;3,764116864;2,350254722;;;;;;
8,952560722;3,772522627;2,349465322;;;;;;
8,959505167;3,775905512;2,346429518;;;;;;
8,966449613;3,771912502;2,344156966;;;;;;
8,973394058;3,774660319;2,345723771;;;;;;
8,980338503;3,753915687;2,346011809;;;;;;
8,987282948;3,749450693;2,339688956;;;;;;
8,994227393;3,74914496;2,335301659;;;;;;
9,001171839;3,75637706;2,339745021;;;;;;
9,008116284;3,78643806;2,337919266;;;;;;
9,015060729;3,781490253;2,333009553;;;;;;
9,022005174;3,766395395;2,331283033;;;;;;
9,02894962;3,768333143;2,330019105;;;;;;
9,035894065;3,758180963;2,332049731;;;;;;
9,04283851;3,757329034;2,333168283;;;;;;
9,049782955;3,757487326;2,330579852;;;;;;
9,0567274;3,749776557;2,330769739;;;;;;
9,063671846;3,73903338;2,315215335;;;;;;
9,070616291;3,731962094;2,305669543;;;;;;
9,077560736;3,72466718;2,304655076;;;;;;
9,084505181;3,718527492;2,300751667;;;;;;
9,091449626;3,708040931;2,295994914;;;;;;
9,098394072;3,70844082;2,294862871;;;;;;
9,105338517;3,716136324;2,294879294;;;;;;
9,112282962;3,714696045;2,294593744;;;;;;
9,119227407;3,712750456;2,293585086;;;;;;
9,126171853;3,717013613;2,30699388;;;;;;
9,133116298;3,743285971;2,308551839;;;;;;
9,140060743;3,813576159;2,300128049;;;;;;
9,147005188;3,827607048;2,299817762;;;;;;
9,153949633;3,836960542;2,303195315;;;;;;
9,160894079;3,846176996;2,307468595;;;;;;
9,167838524;3,849027615;2,310699645;;;;;;
9,174782969;3,846889767;2,308085776;;;;;;
9,181727414;3,85533999;2,307561468;;;;;;
9,18867186;3,865121362;2,306817615;;;;;;
9,195616305;3,862410949;2,305579791;;;;;;
9,20256075;3,864795003;2,30658127;;;;;;
9,209505195;3,864798623;2,306919869;;;;;;
9,21644964;3,876456609;2,303957374;;;;;;
9,223394086;3,89975314;2,312104423;;;;;;
9,230338531;3,921543713;2,306518347;;;;;;
9,237282976;3,964456994;2,313565403;;;;;;
9,244227421;3,978216996;2,313548382;;;;;;
9,251171866;3,996357776;2,314944348;;;;;;
9,258116312;4,059526357;2,311664894;;;;;;
9,265060757;4,105330345;2,320177185;;;;;;
9,272005202;4,133584834;2,321277582;;;;;;
9,278949647;4,139058605;2,320620732;;;;;;
9,285894093;4,078130042;2,315847864;;;;;;
9,292838538;4,045696676;2,31459584;;;;;;
9,299782983;3,657364321;2,312901833;;;;;;
9,306727428;3,166976732;2,313217652;;;;;;
9,313671873;3,114624695;2,313246468;;;;;;
9,320616319;3,383161316;2,317859555;;;;;;
9,327560764;3,460155346;2,320111645;;;;;;
9,334505209;3,669353758;2,319719204;;;;;;
9,341449654;3,812688603;2,327947686;;;;;;
9,3483941;3,762347161;2,331758639;;;;;;
9,355338545;3,757204658;2,334223276;;;;;;
9,36228299;3,759081129;2,340884778;;;;;;
9,369227435;3,771068767;2,342362578;;;;;;
9,37617188;3,821620001;2,336389756;;;;;;
9,383116326;3,859776062;2,336767183;;;;;;
9,390060771;3,884641147;2,337778689;;;;;;
9,397005216;3,944215204;2,339505701;;;;;;
9,403949661;3,873766126;2,341893921;;;;;;
9,410894107;3,844501638;2,345026818;;;;;;
9,417838552;3,901227238;2,345696152;;;;;;
9,424782997;3,969464404;2,344702633;;;;;;
9,431727442;4,056821857;2,351809685;;;;;;
9,438671887;4,050143272;2,354671532;;;;;;
9,445616333;3,983107065;2,354944405;;;;;;
9,452560778;4,039115714;2,351252771;;;;;;
9,459505223;4,0545995;2,352190489;;;;;;
9,466449668;4,085955756;2,351071795;;;;;;
9,473394113;3,976060442;2,352272771;;;;;;
9,480338559;3,824895536;2,344474282;;;;;;
9,487283004;4,040566965;2,354278667;;;;;;
9,494227449;4,076766751;2,361120829;;;;;;
9,501171894;4,034300801;2,356118047;;;;;;
9,50811634;3,978534952;2,35726022;;;;;;
9,515060785;3,989484286;2,362083187;;;;;;
9,52200523;3,861673329;2,354593869;;;;;;
9,528949675;3,674921838;2,355499649;;;;;;
9,53589412;3,575532414;2,362604826;;;;;;
9,542838566;3,558705135;2,364579909;;;;;;
9,549783011;3,486502489;2,358232906;;;;;;
9,556727456;3,482693925;2,360981244;;;;;;
9,563671901;3,52316849;2,363321038;;;;;;
9,570616347;3,785619474;2,373023384;;;;;;
9,577560792;3,903818299;2,381860929;;;;;;
9,584505237;3,933001491;2,375901331;;;;;;
9,591449682;3,830593858;2,379612577;;;;;;
9,598394127;3,775749611;2,376186594;;;;;;
9,605338573;3,745564229;2,377032384;;;;;;
9,612283018;3,730098863;2,377191549;;;;;;
9,619227463;3,620564904;2,379052164;;;;;;
9,626171908;3,472979633;2,381735068;;;;;;
9,633116354;3,371308376;2,383433052;;;;;;
9,640060799;3,579299461;2,387506669;;;;;;
9,647005244;3,587751429;2,385380366;;;;;;
9,653949689;3,647161516;2,386908632;;;;;;
9,660894134;3,601514212;2,382668795;;;;;;
9,66783858;3,589552942;2,38086627;;;;;;
9,674783025;3,610390965;2,381862196;;;;;;
9,68172747;3,57812513;2,382752694;;;;;;
9,688671915;3,520642077;2,382655728;;;;;;
9,69561636;3,402047992;2,380809265;;;;;;
9,702560806;3,237008351;2,378218417;;;;;;
9,709505251;3,293842329;2,375115928;;;;;;
9,716449696;3,349030721;2,378748328;;;;;;
9,723394141;3,46411087;2,380682743;;;;;;
9,730338587;3,631439814;2,392232541;;;;;;
9,737283032;3,983214015;2,408295144;;;;;;
9,744227477;4,061954913;2,40238699;;;;;;
9,751171922;4,094336689;2,397389444;;;;;;
9,758116367;4,185812024;2,395520399;;;;;;
9,765060813;4,267374871;2,400306706;;;;;;
9,772005258;4,380001474;2,408907461;;;;;;
9,778949703;4,268402095;2,399425175;;;;;;
9,785894148;4,249950246;2,391176494;;;;;;
9,792838594;4,436860782;2,392831137;;;;;;
9,799783039;4,4932392;2,39562902;;;;;;
9,806727484;4,542637639;2,394810943;;;;;;
9,813671929;4,702103963;2,397234866;;;;;;
9,820616374;4,773186548;2,402749261;;;;;;
9,82756082;4,969356731;2,404613982;;;;;;
9,834505265;5,157060855;2,404997335;;;;;;
9,84144971;5,096236098;2,40629517;;;;;;
9,848394155;5,02346282;2,406202337;;;;;;
9,8553386;4,912689891;2,402111431;;;;;;
9,862283046;4,87533739;2,23132098;;;;;;
9,869227491;3,327495943;2,304725615;;;;;;
9,876171936;3,298169575;2,677602311;;;;;;
9,883116381;3,365686162;2,948140666;;;;;;
9,890060827;3,443088883;3,083257003;;;;;;
9,897005272;3,495267342;3,168065298;;;;;;
9,903949717;3,538620367;3,183079619;;;;;;
9,910894162;3,556149708;3,187612453;;;;;;
9,917838607;3,579641275;3,165279979;;;;;;
9,924783053;3,594617205;3,194826684;;;;;;
9,931727498;3,615606045;3,142188042;;;C:\Users\lbe\Documents\José Magdalena\Effluents\n-statt-pretretated-nonpretreated\20221125_2ndCycleEnrichment\Enrichment_2ndCycle_9-10pret-11-nonpret_02_CA_C09.mpr;;;
9,938671943;3,623922935;3,170691438;;;;;;
9,945616388;3,653305961;3,190506839;;;;;;
9,947826453;3,670575764;3,207637351;;;time/d;<J>/A/m²;<J>/A/m²;<J>/A/m²
10,03927538;7,810545949;6,669994516;;;0,091448924;;;
10,04621982;8,048286841;6,616201978;;;0,098393371;;;
10,05316427;8,200034033;6,827621043;;;0,105337818;;;
10,06010872;8,268593515;6,877137385;;;0,112282264;;;
10,06705316;8,29398835;6,735183533;;;0,119226711;;;
10,07399761;8,320751381;6,734809473;;;0,126171158;;;
10,08094206;8,311052512;6,727527971;;;0,133115604;;;
10,0878865;8,329074381;6,999527734;;;0,140060051;;;
10,09483095;8,307508694;6,748265094;;;0,147004498;;;
10,1017754;8,311802316;6,534701345;;;0,153948944;;;
10,10871984;8,424466758;6,156240094;;;0,160893391;;;
10,11566429;8,404412165;4,979380182;;;0,167837838;;;
10,12260874;4,499958848;7,313383798;;;0,174782284;;;
10,12955318;2,5295154;9,384073349;;;0,181726731;;;
10,13649763;2,619565069;10,61906978;;;0,188671178;;;
10,14344208;4,140252994;15,61965561;;;0,195615624;;;
10,15038652;2,447950425;8,100674379;;;0,202560071;;;
10,15733097;2,469202402;8,09700944;;;0,209504518;;;
