time/d;R1;R2;;;;;;time/s;?t/s;<R1>/C;<R2>/C;;time/s;<R1>/mol e-;<R2>/mol e-;R1 mmol e-;R2 mmol e-;;;;;
5,180565987;7,902895085;10,12432827;;;;;;447600,9012;600,000153;22,28616982;28,550613;;447600,9012;0,111361681;0,119307873;111,361681;119,3078726;;;;;
5,187510433;7,842809638;10,06804588;;;;;;448200,9014;600,000153;22,11672882;28,39189663;;448200,9014;0,111590905;0,119602135;111,5909055;119,6021349;;;;;
5,194454879;7,77233502;10,00760902;;;;;;448800,9015;600,000153;21,91799034;28,22146463;;448800,9015;0,11181807;0,119894631;111,8180702;119,8946307;;;;;
5,201399325;7,699519651;9,95084265;;;;;;449400,9017;600,000153;21,71265095;28,06138343;;449400,9017;0,112043107;0,120185467;112,0431068;120,1854675;;;;;
5,208343771;7,632748074;9,884290759;;;;;;450000,9019;600,000153;21,52435506;27,87370705;;450000,9019;0,112266192;0,120474359;112,2661918;120,4743591;;;;;
5,215288218;7,575654651;9,827925908;;;;;;450600,902;600,000153;21,36335156;27,71475813;;450600,902;0,112487608;0,120761603;112,4876081;120,7616033;;;;;
5,222232664;7,510792733;9,770651722;;;;;;451200,9022;600,000153;21,18044091;27,55324488;;451200,9022;0,112707129;0,121047174;112,7071286;121,0471736;;;;;
5,22917711;7,445419;9,700084557;;;;;;451800,9023;600,000153;20,99608693;27,35424542;;451800,9023;0,112924738;0,121330681;112,9247385;121,3306813;;;;;
5,236121556;7,383113419;9,635396241;;;;;;452400,9025;600,000153;20,82038515;27,17182433;;452400,9025;0,113140527;0,121612298;113,1405273;121,6122984;;;;;
5,243066003;7,324521759;9,566639618;;;;;;453000,9026;600,000153;20,65515663;26,9779306;;453000,9026;0,113354604;0,121891906;113,3546037;121,8919059;;;;;
5,250010449;7,269211124;9,496759928;;;;;;453600,9028;600,000153;20,4991806;26,78086982;;453600,9028;0,113567063;0,122169471;113,5670634;122,169471;;;;;
5,256954895;7,20839672;9,426079501;;;;;;454200,9029;600,000153;20,32768393;26,58155097;;454200,9029;0,113777746;0,12244497;113,7777458;122,4449703;;;;;
5,263899341;7,153918297;9,353709968;;;;;;454800,9031;600,000153;20,17405474;26,37746883;;454800,9031;0,113986836;0,122718354;113,9868358;122,7183545;;;;;
5,270843787;7,089183839;9,263373585;;;;;;455400,9032;600,000153;19,99150352;26,12272017;;455400,9032;0,114194034;0,122989098;114,1940339;122,9890983;;;;;
5,277788234;7,020126964;9,184845117;;;;;;456000,9034;600,000153;19,79676309;25,90126983;;456000,9034;0,114399214;0,123257547;114,3992136;123,257547;;;;;
5,28473268;6,957052407;9,116816935;;;;;;456600,9035;600,000153;19,61889279;25,70943031;;456600,9035;0,11460255;0,123524007;114,6025498;123,5240074;;;;;
5,291677126;6,902075173;9,012759998;;;;;;457200,9037;600,000153;19,46385695;25,41598967;;457200,9037;0,114804279;0,123787426;114,8042791;123,7874264;;;;;
5,298621572;6,847635308;8,922906892;;;;;;457800,9038;600,000153;19,31033649;25,16260385;;457800,9038;0,115004417;0,124048219;115,0044173;124,0482194;;;;;
5,305566018;6,787453814;8,828356768;;;;;;458400,904;600,000153;19,14062464;24,89597243;;458400,904;0,115202797;0,124306249;115,2027966;124,3062488;;;;;
5,312510465;6,727846947;8,717345808;;;;;;459000,9041;600,000153;18,97253323;24,58292145;;459000,9041;0,115399434;0,124561034;115,3994337;124,5610337;;;;;
5,319454911;6,67088112;8,616944573;;;;;;459600,9043;600,000153;18,81188955;24,29978989;;459600,9043;0,115594406;0,124812884;115,5944059;124,8128842;;;;;
5,326399357;6,617581314;8,493743772;;;;;;460200,9045;600,000153;18,66158406;23,95236354;;460200,9045;0,11578782;0,125061134;115,7878203;125,0611338;;;;;
5,333343803;6,560529947;8,369223323;;;;;;460800,9046;600,000153;18,50069917;23,60121579;;460800,9046;0,115979567;0,125305744;115,9795672;125,305744;;;;;
5,34028825;6,504208415;8,216814055;;;;;;461400,9048;600,000153;18,34187241;23,17142154;;461400,9048;0,116169668;0,1255459;116,1696679;125,5458997;;;;;
5,347232696;6,448328452;8,065766252;;;;;;462000,9049;600,000153;18,18429087;22,74546663;;462000,9049;0,116358135;0,125781641;116,3581355;125,7816406;;;;;
5,354177142;6,394058535;7,970482395;;;;;;462600,9051;600,000153;18,03124967;22,47676608;;462600,9051;0,116545017;0,126014597;116,5450168;126,0145967;;;;;
5,361121588;6,336922269;7,878887565;;;;;;463200,9052;600,000153;17,87012535;22,2184686;;463200,9052;0,116730228;0,126244876;116,7302283;126,2448757;;;;;
5,368066034;6,279458933;7,786057398;;;;;;463800,9054;600,000153;17,70807871;21,95668746;;463800,9054;0,11691376;0,126472441;116,9137602;126,4724415;;;;;
5,375010481;6,232740659;7,696115155;;;;;;464400,9055;600,000153;17,57633314;21,70305027;;464400,9055;0,117095927;0,126697379;117,0959267;126,6973785;;;;;
5,381954927;6,182762982;7,607284982;;;;;;465000,9057;600,000153;17,43539605;21,45254912;;465000,9057;0,117276632;0,126919719;117,2766325;126,9197193;;;;;
5,388899373;6,135206871;7,524449744;;;;;;465600,9058;600,000153;17,30128779;21,21895369;;465600,9058;0,117455948;0,127139639;117,4559483;127,139639;;;;;
5,395843819;6,084054582;7,433799442;;;;;;466200,906;600,000153;17,1570383;20,96331977;;466200,906;0,117633769;0,127356909;117,6337691;127,3569093;;;;;
5,402788265;6,033849271;7,350210634;;;;;;466800,9061;600,000153;17,01545928;20,72759927;;466800,9061;0,117810122;0,127571736;117,8101225;127,5717364;;;;;
5,409732712;5,982344227;7,271622632;;;;;;467400,9063;600,000153;16,87021502;20,50598105;;467400,9063;0,117984971;0,127784267;117,9849706;127,7842667;;;;;
5,416677158;5,93343673;7,189492083;;;;;;468000,9064;600,000153;16,73229584;20,27437284;;468000,9064;0,118158389;0,127994396;118,1583892;127,9943965;;;;;
5,423621604;5,886580375;7,100300445;;;;;;468600,9066;600,000153;16,60016089;20,02285236;;468600,9066;0,118330438;0,128201919;118,3304383;128,2019194;;;;;
5,43056605;5,839598663;7,015925952;;;;;;469200,9067;600,000153;16,46767243;19,78491623;;469200,9067;0,118501114;0,128406976;118,5011143;128,4069763;;;;;
5,437510497;5,793783412;6,944199065;;;;;;469800,9069;600,000153;16,33847339;19,58264635;;469800,9069;0,118670451;0,128609937;118,6704512;128,6099369;;;;;
5,444454943;5,747220432;6,87286695;;;;;;470400,9071;600,000153;16,20716575;19,38148974;;470400,9071;0,118838427;0,128810813;118,8384272;128,8108125;;;;;
5,451399389;5,701756717;6,797742836;;;;;;471000,9072;600,000153;16,07895804;19,16963969;;471000,9072;0,119005074;0,129009493;119,0050745;129,0094925;;;;;
5,458343835;5,659466418;6,717099186;;;;;;471600,9074;600,000153;15,95969937;18,94222453;;471600,9074;0,119170486;0,129205816;119,1704857;129,2058155;;;;;
5,465288281;5,613928533;6,642405329;;;;;;472200,9075;600,000153;15,8312825;18,7315878;;472200,9075;0,119334566;0,129399955;119,3345659;129,3999554;;;;;
5,472232728;5,564862145;6,577342872;;;;;;472800,9077;600,000153;15,69291525;18,54811163;;472800,9077;0,119497212;0,129592194;119,4972121;129,5921937;;;;;
5,479177174;5,519439767;6,509171182;;;;;;473400,9078;600,000153;15,56482411;18,35586741;;473400,9078;0,119658531;0,12978244;119,6585307;129,7824395;;;;;
5,48612162;5,471489039;6,434182781;;;;;;474000,908;600,000153;15,42960302;18,14440007;;474000,908;0,119818448;0,129970494;119,8184478;129,9704936;;;;;
5,493066066;5,426825015;6,365094498;;;;;;474600,9081;600,000153;15,30365044;17,94957106;;474600,9081;0,119977059;0,130156528;119,9770595;130,1565285;;;;;
5,500010512;5,382691201;6,296080012;;;;;;475200,9083;600,000153;15,17919306;17,75495016;;475200,9083;0,120134381;0,130340546;120,1343813;130,3405462;;;;;
5,506954959;5,339388559;6,226331705;;;;;;475800,9084;600,000153;15,05707957;17,55825988;;475800,9084;0,120290437;0,130522525;120,2904375;130,5225254;;;;;
5,513899405;5,290248763;6,168286246;;;;;;476400,9086;600,000153;14,91850531;17,39457165;;476400,9086;0,120445057;0,130702808;120,4450574;130,702808;;;;;
5,520843851;5,245064369;6,089687699;;;;;;477000,9087;600,000153;14,79108529;17,17292369;;477000,9087;0,120598357;0,130880793;120,5983567;130,8807934;;;;;
5,527788297;5,201152061;6,020482885;;;;;;477600,9089;600,000153;14,66725255;16,97776606;;477600,9089;0,120750373;0,131056756;120,7503726;131,0567562;;;;;
5,534732744;5,156386446;5,959406196;;;;;;478200,909;600,000153;14,54101348;16,80552976;;478200,909;0,12090108;0,131230934;120,9010801;131,2309338;;;;;
5,54167719;5,11295294;5,89331724;;;;;;478800,9092;600,000153;14,41853097;16,61915885;;478800,9092;0,121050518;0,13140318;121,0505182;131,4031799;;;;;
5,548621636;5,070902454;5,835686133;;;;;;479400,9093;600,000153;14,29994856;16,45663909;;479400,9093;0,121198727;0,131573742;121,1987272;131,5737415;;;;;
5,555566082;5,032339522;5,780549459;;;;;;480000,9095;600,000153;14,19120107;16,30115363;;480000,9095;0,121345809;0,131742692;121,3458091;131,7426916;;;;;
5,562510528;4,991992315;5,7233446;;;;;;480600,9097;600,000153;14,07742192;16,13983589;;480600,9097;0,121491712;0,13190997;121,4917118;131,9099698;;;;;
5,569454975;4,947199563;5,664256032;;;;;;481200,9098;600,000153;13,95110632;15,97320608;;481200,9098;0,121636305;0,132075521;121,6363054;132,075521;;;;;
5,576399421;4,909517629;5,604885973;;;;;;481800,91;600,000153;13,84484324;15,80578247;;481800,91;0,121779798;0,132239337;121,7797975;132,239337;;;;;
5,583343867;4,869241965;5,547075361;;;;;;482400,9101;600,000153;13,73126584;15,64275651;;482400,9101;0,121922113;0,132401463;121,9221126;132,4014633;;;;;
5,590288313;4,831119894;5,493816221;;;;;;483000,9103;600,000153;13,62376158;15,49256569;;483000,9103;0,122063313;0,132562033;122,0633134;132,562033;;;;;
5,597232759;4,787801981;5,432034408;;;;;;483600,9104;600,000153;13,50160503;15,31834094;;483600,9104;0,122203248;0,132720797;122,2032482;132,7207969;;;;;
5,604177206;4,746999007;5,371759928;;;;;;484200,9106;600,000153;13,38654061;15,14836686;;484200,9106;0,12234199;0,132877799;122,3419904;132,8777992;;;;;
5,611121652;4,707637428;5,318070269;;;;;;484800,9107;600,000153;13,27554093;14,99696198;;484800,9107;0,122479582;0,133033232;122,4795821;133,0332323;;;;;
5,618066098;4,664186473;5,264534095;;;;;;485400,9109;600,000153;13,15300921;14,84598993;;485400,9109;0,122615904;0,133187101;122,6159039;133,1871007;;;;;
5,625010544;4,623572588;5,210362003;;;;;;486000,911;600,000153;13,03847802;14,6932246;;486000,911;0,122751039;0,133339386;122,7510387;133,3393858;;;;;
5,631954991;4,583926333;5,148952263;;;;;;486600,9112;600,000153;12,92667555;14,52004908;;486600,9112;0,122885015;0,133489876;122,8850147;133,489876;;;;;
5,638899437;4,543181049;5,0986507;;;;;;487200,9113;600,000153;12,81177382;14,37819864;;487200,9113;0,1230178;0,133638896;123,0177998;133,638896;;;;;
5,645843883;4,500827761;5,053157216;;;;;;487800,9115;600,000153;12,69233752;14,24990698;;487800,9115;0,123149347;0,133786586;123,1493471;133,7865864;;;;;
5,652788329;4,461090421;5,001130829;;;;;;488400,9116;600,000153;12,5802782;14,10319253;;488400,9116;0,123279733;0,133932756;123,2797329;133,9327562;;;;;
5,659732775;4,418822555;4,944313614;;;;;;489000,9118;600,000153;12,46108278;13,94296795;;489000,9118;0,123408883;0,134077265;123,4088834;134,0772654;;;;;
5,666677222;4,379712746;4,892343604;;;;;;489600,9119;600,000153;12,35079309;13,79641248;;489600,9119;0,123536891;0,134220256;123,5368908;134,2202556;;;;;
5,673621668;4,342469869;4,840679713;;;;;;490200,9121;600,000153;12,24576815;13,65072027;;490200,9121;0,12366381;0,134361736;123,6638097;134,3617358;;;;;
5,680566114;4,304340886;4,791662769;;;;;;490800,9123;600,000153;12,13824439;13,51249245;;490800,9123;0,123789614;0,134501783;123,7896141;134,5017834;;;;;
5,68751056;4,266975058;4,743154446;;;;;;491400,9124;600,000153;12,03287273;13,37569895;;491400,9124;0,123914327;0,134640413;123,9143265;134,6404133;;;;;
5,694455006;4,232636158;4,692627965;;;;;;492000,9126;600,000153;11,93603701;13,23321423;;492000,9126;0,124038035;0,134777566;124,0380352;134,7775663;;;;;
5,701399453;4,1955897;4,638404346;;;;;;492600,9127;600,000153;11,83156597;13,08030359;;492600,9127;0,124160661;0,134913135;124,1606612;134,9131346;;;;;
5,708343899;4,161367912;4,595268745;;;;;;493200,9129;600,000153;11,7350605;12,95866116;;493200,9129;0,124282287;0,135047442;124,282287;135,0474421;;;;;
5,715288345;4,127566485;4,548843302;;;;;;493800,913;600,000153;11,63974046;12,82774138;;493800,913;0,124402925;0,135180393;124,4029248;135,1803927;;;;;
5,722232791;4,08975633;4,501650233;;;;;;494400,9132;600,000153;11,53311579;12,69465689;;494400,9132;0,124522458;0,135311964;124,5224575;135,311964;;;;;
5,729177238;4,054123847;4,450877056;;;;;;495000,9133;600,000153;11,43263216;12,5514765;;495000,9133;0,124640949;0,135442051;124,6409488;135,4420514;;;;;
5,736121684;4,021244447;4,406379856;;;;;;495600,9135;600,000153;11,33991223;12,42599436;;495600,9135;0,124758479;0,135570838;124,7584791;135,5708382;;;;;
5,74306613;3,989148182;4,365179892;;;;;;496200,9136;600,000153;11,24940074;12,30981043;;496200,9136;0,124875071;0,135698421;124,8750713;135,6984208;;;;;
5,750010576;3,95642649;4,318212838;;;;;;496800,9138;600,000153;11,15712555;12,17736331;;496800,9138;0,124990707;0,135824631;124,9907072;135,8246307;;;;;
5,756955022;3,921215351;4,273954979;;;;;;497400,9139;600,000153;11,05783011;12,05255611;;497400,9139;0,125105314;0,135949547;125,1053139;135,9495471;;;;;
5,763899469;3,888132621;4,231930543;;;;;;498000,9141;600,000153;10,96453679;11,93404717;;498000,9141;0,125218954;0,136073235;125,2189537;136,0732352;;;;;
5,770843915;3,85637927;4,187532796;;;;;;498600,9142;600,000153;10,87499231;11,8088455;;498600,9142;0,125331665;0,136195626;125,3316655;136,1956257;;;;;
5,777788361;3,825342913;4,144839589;;;;;;499200,9144;600,000153;10,78746977;11,68845062;;499200,9144;0,12544347;0,136316768;125,4434701;136,3167684;;;;;
5,784732807;3,789533827;4,097302967;;;;;;499800,9145;600,000153;10,68648812;11,55439731;;499800,9145;0,125554228;0,136436522;125,5542281;136,4365217;;;;;
5,791677253;3,772079981;4,063730006;;;;;;500400,9147;600,000153;10,63726826;11,45972154;;500400,9147;0,125664476;0,136555294;125,664476;136,5552937;;;;;
5,7986217;3,743453489;4,04495261;;;;;;501000,9149;600,000153;10,55654153;11,40676927;;501000,9149;0,125773887;0,136673517;125,7738872;136,6735169;;;;;
5,805566146;5,043363146;5,337502291;;;;;;501600,915;600,000153;14,2222877;15,0517603;;501600,915;0,125921291;0,136829518;125,9212914;136,829518;;;;;
5,812510592;7,755685063;9,787742095;;;;;;502200,9152;600,000153;21,87103745;27,60143974;;502200,9152;0,126147969;0,137115588;126,1479695;137,1155877;;;;;
5,819455038;8,712682077;10,95954792;;;;;;502800,9153;600,000153;24,56976972;30,905933;;502800,9153;0,126402618;0,137435906;126,4026181;137,4359063;;;;;
5,826399485;8,982335477;11,13879221;;;;;;503400,9155;600,000153;25,3301925;31,41140204;;503400,9155;0,126665148;0,137761464;126,6651479;137,7614636;;;;;
5,833343931;9,03631382;11,17820463;;;;;;504000,9156;600,000153;25,48241147;31,52254508;;504000,9156;0,126929255;0,138088173;126,9292554;138,0881729;;;;;
5,840288377;9,033189097;11,19520204;;;;;;504600,9158;600,000153;25,47359975;31,5704778;;504600,9158;0,127193272;0,138415379;127,1932716;138,415379;;;;;
5,847232823;8,953232096;11,12398913;;;;;;505200,9159;600,000153;25,24812095;31,36965734;;505200,9159;0,127454951;0,138740504;127,4549508;138,7405037;;;;;
5,854177269;9,114683172;11,17483324;;;;;;505800,9161;600,000153;25,7034131;31,51303777;;505800,9161;0,127721349;0,139067114;127,7213488;139,0671144;;;;;
5,861121716;9,10383391;11,14152506;;;;;;506400,9162;600,000153;25,67281817;31,41910869;;506400,9162;0,12798743;0,139392752;127,9874298;139,3927517;;;;;
5,868066162;9,077727216;11,11355729;;;;;;507000,9164;600,000153;25,59919727;31,34023956;;507000,9164;0,128252748;0,139717571;128,2527477;139,7175715;;;;;
5,875010608;9,067458401;11,0780094;;;;;;507600,9165;600,000153;25,57023921;31,23999449;;507600,9165;0,128517765;0,140041352;128,5177654;140,0413523;;;;;
5,881955054;9,064330922;11,0540516;;;;;;508200,9167;600,000153;25,56141972;31,17243347;;508200,9167;0,128782692;0,140364433;128,7826918;140,3644329;;;;;
5,8888995;9,050440534;11,01255994;;;;;;508800,9168;600,000153;25,52224881;31,05542695;;508800,9168;0,129047212;0,140686301;129,0472122;140,6863009;;;;;
5,895843947;9,032084678;10,97954856;;;;;;509400,917;600,000153;25,47048528;30,96233482;;509400,917;0,129311196;0,141007204;129,3111961;141,007204;;;;;
5,902788393;9,015960366;10,94459569;;;;;;510000,9171;600,000153;25,42501472;30,86376771;;510000,9171;0,129574709;0,141327085;129,5747087;141,3270855;;;;;
5,909732839;8,991316717;10,91276822;;;;;;510600,9173;600,000153;25,35551961;30,77401421;;510600,9173;0,129837501;0,141646037;129,837501;141,6460368;;;;;
5,916677285;8,964958135;10,86298382;;;;;;511200,9175;600,000153;25,28118839;30,63362218;;511200,9175;0,130099523;0,141963533;130,099523;141,963533;;;;;
5,923621732;8,94106985;10,82186558;;;;;;511800,9176;600,000153;25,21382341;30,51766873;;511800,9176;0,130360847;0,142279827;130,3608467;142,2798274;;;;;
5,930566178;8,910332293;10,79483479;;;;;;512400,9178;600,000153;25,12714347;30,44144187;;512400,9178;0,130621272;0,142595332;130,6212721;142,5953318;;;;;
5,937510624;8,878895845;10,74959102;;;;;;513000,9179;600,000153;25,03849267;30,31385442;;513000,9179;0,130880779;0,142909514;130,8807787;142,9095138;;;;;
5,94445507;8,852059153;10,68873857;;;;;;513600,9181;600,000153;24,96281318;30,14225044;;513600,9181;0,131139501;0,143221917;131,1395009;143,2219173;;;;;
5,951399516;8,818340446;10,62087776;;;;;;514200,9182;600,000153;24,8677264;29,95088293;;514200,9182;0,131397238;0,143532337;131,3972376;143,5323374;;;;;
5,958343963;8,780544076;10,57739117;;;;;;514800,9184;600,000153;24,76114061;29,8282507;;514800,9184;0,13165387;0,143841487;131,6538697;143,8414865;;;;;
5,965288409;8,748927588;10,53016497;;;;;;515400,9185;600,000153;24,67198209;29,69507278;;515400,9185;0,131909578;0,144149255;131,9095776;144,1492553;;;;;
5,972232855;8,711472157;10,46323246;;;;;;516000,9187;600,000153;24,56635775;29,50632305;;516000,9187;0,132164191;0,144455068;132,1641909;144,4550679;;;;;
5,979177301;8,67255496;10,37820398;;;;;;516600,9188;600,000153;24,45661122;29,26654268;;516600,9188;0,132417667;0,144758395;132,4176666;144,7583952;;;;;
5,986121747;8,636927459;10,32075161;;;;;;517200,919;600,000153;24,35614164;29,10452695;;517200,919;0,132670101;0,145060043;132,6701011;145,0600435;;;;;
5,993066194;8,60235721;10,24016881;;;;;;517800,9191;600,000153;24,25865352;28,87728342;;517800,9191;0,132921525;0,145359336;132,9215252;145,3593364;;;;;
6,00001064;8,5615592;10,15774105;;;;;;518400,9193;600,000153;24,1436031;28,64483706;;518400,9193;0,133171757;0,14565622;133,1717569;145,6562203;;;;;
6,006955086;8,521730692;10,08793072;;;;;;519000,9194;600,000153;24,03128668;28,44797189;;519000,9194;0,133420824;0,145951064;133,4208245;145,9510637;;;;;
6,013899532;8,479852859;10,00178155;;;;;;519600,9196;600,000153;23,91319116;28,20503115;;519600,9196;0,133668668;0,146243389;133,6686681;146,2433893;;;;;
6,020843979;8,439454777;9,922111517;;;;;;520200,9197;600,000153;23,79926854;27,98036161;;520200,9197;0,133915331;0,146533386;133,915331;146,5333863;;;;;
6,027788425;8,397775582;9,827229412;;;;;;520800,9199;600,000153;23,68173318;27,71279401;;520800,9199;0,134160776;0,14682061;134,1607757;146,8206102;;;;;
6,034732871;8,358167913;9,740436899;;;;;;521400,9201;600,000153;23,57003952;27,46803906;;521400,9201;0,134405063;0,147105297;134,4050628;147,1052973;;;;;
6,041677317;8,316055266;9,664733121;;;;;;522000,9202;600,000153;23,45128183;27,25455435;;522000,9202;0,134648119;0,147387772;134,648119;147,3877718;;;;;
6,048621763;8,275547127;9,577180825;;;;;;522600,9204;600,000153;23,33704885;27,00765681;;522600,9204;0,134889991;0,147667687;134,8899913;147,6676874;;;;;
6,05556621;8,227423515;9,482363891;;;;;;523200,9205;600,000153;23,20134023;26,74027299;;523200,9205;0,135130457;0,147944832;135,1304571;147,9448318;;;;;
6,062510656;8,180234874;9,379113279;;;;;;523800,9207;600,000153;23,06826822;26,44910619;;523800,9207;0,135369544;0,148218958;135,3695437;148,2189584;;;;;
6,069455101;8,136967439;9,302772409;;;;;;524400,9208;600,0000991;22,94625197;26,23382253;;524400,9208;0,135607366;0,148490854;135,6073656;148,4908537;;;;;
6,076399547;8,092900378;9,196343983;;;;;;525000,9208;600,0000669;22,82198161;25,93369292;;525000,9208;0,1358439;0,148759638;135,8438996;148,7596385;;;;;
6,083343992;8,051118222;9,108345748;;;;;;525600,9209;600,0000669;22,70415592;25,68553787;;525600,9209;0,136079212;0,149025851;136,0792124;149,0258512;;;;;
6,090288437;8,001647925;9,024196302;;;;;;526200,921;600,0000669;22,56464966;25,44823641;;526200,921;0,136313079;0,149289605;136,3130794;149,2896045;;;;;
6,097232882;7,950840803;8,93254051;;;;;;526800,921;600,0000669;22,42137356;25,18976704;;526800,921;0,136545461;0,149550679;136,5454613;149,5506789;;;;;
6,104177328;7,911869273;8,854216446;;;;;;527400,9211;600,0000669;22,31147384;24,96889316;;527400,9211;0,136776704;0,149809464;136,7767042;149,8094642;;;;;
6,111121773;7,862370084;8,764365856;;;;;;528000,9212;600,0000669;22,17188611;24,71551447;;528000,9212;0,1370065;0,150065623;137,0065004;150,0656233;;;;;
6,118066218;7,813443134;8,659898168;;;;;;528600,9212;600,0000669;22,03391209;24,42091556;;528600,9212;0,137234867;0,150318729;137,2348666;150,3187291;;;;;
6,125010663;7,76913217;8,571992142;;;;;;529200,9213;600,0000669;21,90895516;24,17302053;;529200,9213;0,137461938;0,150569266;137,4619377;150,5692657;;;;;
6,131955108;7,725596334;8,505333008;;;;;;529800,9214;600,0000669;21,78618409;23,98504176;;529800,9214;0,137687736;0,150817854;137,6877364;150,817854;;;;;
6,138899554;7,677067194;8,397579179;;;;;;530400,9214;600,0000669;21,6493319;23,68117592;;530400,9214;0,137912117;0,151063293;137,9121167;151,0632929;;;;;
6,145843999;7,632915789;8,308634702;;;;;;531000,9215;600,0000669;21,52482492;23,43035247;;531000,9215;0,138135207;0,151306132;138,1352065;151,3061323;;;;;
6,152788444;7,597099391;8,221641632;;;;;;531600,9216;600,0000669;21,42382267;23,18503198;;531600,9216;0,13835725;0,151546429;138,3572496;151,546429;;;;;
6,159732889;7,550222035;8,120422126;;;;;;532200,9216;600,0000669;21,29162851;22,89959295;;532200,9216;0,138577923;0,151783767;138,5779225;151,7837674;;;;;
6,166677335;7,499127231;8,030525977;;;;;;532800,9217;600,0000669;21,14754115;22,64608578;;532800,9217;0,138797102;0,152018478;138,7971021;152,0184783;;;;;
6,17362178;7,455785012;7,945133771;;;;;;533400,9218;600,0000669;21,02531608;22,40527973;;533400,9218;0,139015015;0,152250693;139,0150149;152,2506935;;;;;
6,180566225;7,406286168;7,863798391;;;;;;534000,9218;600,0000669;20,88572932;22,17591393;;534000,9218;0,139231481;0,152480531;139,231481;152,4805314;;;;;
6,18751067;7,366076465;7,787655254;;;;;;534600,9219;600,0000669;20,77233795;21,96119026;;534600,9219;0,139446772;0,152708144;139,4467718;152,7081439;;;;;
6,194455115;7,323251198;7,689809212;;;;;;535200,922;600,0000669;20,65157068;21,68526439;;535200,922;0,139660811;0,152932897;139,660811;152,9328966;;;;;
6,201399561;7,273678637;7,605111711;;;;;;535800,922;600,0000669;20,51177604;21,44641742;;535800,922;0,139873401;0,153155174;139,8734013;153,1551738;;;;;
6,208344006;7,229319112;7,517318245;;;;;;536400,9221;600,0000669;20,38668217;21,19883981;;536400,9221;0,140084695;0,153374885;140,0846951;153,3748851;;;;;
6,215288451;7,181018255;7,434761844;;;;;;537000,9222;600,0000669;20,25047374;20,96603074;;537000,9222;0,140294577;0,153592183;140,2945772;153,5921834;;;;;
6,222232896;7,137273956;7,340109601;;;;;;537600,9222;600,0000669;20,1271148;20,69911138;;537600,9222;0,140503181;0,153806715;140,5031808;153,8067153;;;;;
6,229177341;7,093629934;7,256937628;;;;;;538200,9223;600,0000669;20,00403864;20,46456639;;538200,9223;0,140710509;0,154018816;140,7105087;154,0188164;;;;;
6,236121787;7,046001898;7,187743478;;;;;;538800,9224;600,0000669;19,86972757;20,26943887;;538800,9224;0,140916445;0,154228895;140,9164447;154,228895;;;;;
6,243066232;7,00491356;7,094618535;;;;;;539400,9224;600,0000669;19,75385844;20,0068265;;539400,9224;0,14112118;0,154436252;141,1211797;154,4362519;;;;;
6,250010677;6,958152178;7,000146121;;;;;;540000,9225;600,0000669;19,62199133;19,74041426;;540000,9225;0,141324548;0,154640848;141,324548;154,6408476;;;;;
6,256955122;6,909416161;6,928200222;;;;;;540600,9226;600,0000669;19,48455575;19,5375268;;540600,9226;0,141526492;0,15484334;141,5264919;154,8433404;;;;;
6,263899568;6,863705748;6,846971204;;;;;;541200,9226;600,0000669;19,35565237;19,30846095;;541200,9226;0,1417271;0,155043459;141,7270998;155,0434592;;;;;
6,270844013;6,823868227;6,764654411;;;;;;541800,9227;600,0000669;19,24331054;19,07632756;;541800,9227;0,141926543;0,155241172;141,9265433;155,2411721;;;;;
6,277788458;6,78129838;6,669505739;;;;;;542400,9228;600,0000669;19,12326356;18,80800828;;542400,9228;0,142124743;0,155436104;142,1247426;155,4361041;;;;;
6,284732903;6,734280239;6,594425593;;;;;;543000,9228;600,0000669;18,99067239;18,59628224;;543000,9228;0,142321568;0,155628842;142,3215678;155,6288416;;;;;
6,291677348;6,689813387;6,514026886;;;;;;543600,9229;600,0000669;18,86527585;18,36955787;;543600,9229;0,142517093;0,155819229;142,5170933;155,8192293;;;;;
6,298621794;6,642442177;6,447162772;;;;;;544200,923;600,0000669;18,73168903;18,18100104;;544200,923;0,142711234;0,156007663;142,7112342;156,0076628;;;;;
6,305566239;6,595750901;6,357388007;;;;;;544800,923;600,0000669;18,60001961;17,92783618;;544800,923;0,14290401;0,156193472;142,9040105;156,1934723;;;;;
6,312510684;6,546316971;6,287138819;;;;;;545400,9231;600,0000669;18,46061592;17,72973345;;545400,9231;0,143095342;0,156377229;143,0953419;156,3772287;;;;;
6,319455129;6,496559201;6,212516427;;;;;;546000,9232;600,0000669;18,32029899;17,51929828;;546000,9232;0,143285219;0,156558804;143,2852191;156,5588041;;;;;
6,326399575;6,450707893;6,155629249;;;;;;546600,9232;600,0000669;18,19099828;17,35887642;;546600,9232;0,143473756;0,156738717;143,4737562;156,7387167;;;;;
6,33334402;6,401196092;6,07432093;;;;;;547200,9233;600,0000669;18,05137499;17,12958693;;547200,9233;0,143660846;0,156916253;143,6608461;156,916253;;;;;
6,340288465;6,350185231;6,002805782;;;;;;547800,9234;600,0000669;17,90752435;16,92791419;;547800,9234;0,143846445;0,157091699;143,8464452;157,0916991;;;;;
6,34723291;6,295807699;5,942643996;;;;;;548400,9234;600,0000669;17,75417969;16,75825794;;548400,9234;0,144030455;0,157265387;144,0304549;157,2653868;;;;;
