Ewe/V;BA1_A;Ewe/V;BA2_A;<--CV begin cycle 1;;Ewe/V;BA1_B;Ewe/V;BA2_B;;;<--- CV begin cycle 2
-0,179523513;-0,061462253;-0,186761305;-0,095115349;;;-0,16923511;2,450303879;-0,185345709;1,838838036;;;
-0,179880828;-0,061314177;-0,187389523;-0,097944789;;;-0,170067221;2,427549532;-0,186449155;1,822146385;;;
-0,180547491;-0,062142533;-0,188623086;-0,097877845;;;-0,171289414;2,42342075;-0,187664881;1,826570751;;;
-0,181825846;-0,062636302;-0,188909113;-0,098550404;;;-0,171832129;2,398374244;-0,188077822;1,802810505;;;
-0,182639927;-0,063463503;-0,189907357;-0,100035799;;;-0,17344968;2,385389868;-0,189936534;1,788553256;;;
-0,185015395;-0,064251242;-0,19074744;-0,098943082;;;-0,174465194;2,371585681;-0,190264553;1,761712606;;;
-0,185992718;-0,064292811;-0,191486686;-0,1024262;;;-0,174903989;2,364160106;-0,191461235;1,768469611;;;
-0,187204748;-0,06490964;-0,191855133;-0,104354186;;;-0,176466465;2,353791468;-0,192570955;1,748352382;;;
-0,18751806;-0,065321339;-0,194271892;-0,104073467;;;-0,177010044;2,345855715;-0,193135545;1,75273825;;;
-0,188498557;-0,065458127;-0,195616528;-0,103924136;;;-0,17813915;2,324111467;-0,195099726;1,73478544;;;
-0,189214081;-0,066522753;-0,196310088;-0,106962173;;;-0,179654956;2,323158693;-0,19539848;1,729330797;;;
-0,189536318;-0,067210164;-0,197078913;-0,107302781;;;-0,179807648;2,316257371;-0,19665429;1,715035838;;;
-0,191053942;-0,067640124;-0,198089123;-0,107650119;;;-0,181399718;2,293263067;-0,197500333;1,685657024;;;
-0,19180049;-0,067639873;-0,198225796;-0,105685916;;;-0,182037845;2,296429847;-0,198465109;1,683343679;;;
-0,193379909;-0,068513502;-0,199595124;-0,109519588;;;-0,182973728;2,273354122;-0,200113863;1,676626936;;;
-0,194748104;-0,069331625;-0,200419933;-0,112713217;;;-0,184616849;2,268067247;-0,199999541;1,668630465;;;
-0,195858181;-0,069629124;-0,201161504;-0,112691018;;;-0,184721783;2,24711551;-0,201585874;1,658338692;;;
-0,196562022;-0,069932577;-0,203537494;-0,105243053;;;-0,186348721;2,238444173;-0,202482775;1,653223984;;;
-0,197370797;-0,071029325;-0,20427689;-0,109664389;;;-0,187346354;2,222842056;-0,203242153;1,639626635;;;
-0,198788047;-0,071424883;-0,205331355;-0,114423641;;;-0,187895551;2,218075834;-0,204963923;1,630406548;;;
-0,199112386;-0,072239445;-0,205919147;-0,114795478;;;-0,189566001;2,162157547;-0,205420345;1,624707746;;;
-0,19959788;-0,072519977;-0,207170755;-0,114573889;;;-0,189646572;2,173238993;-0,206613779;1,627666027;;;
-0,200569913;-0,072675891;-0,207549021;-0,116496223;;;-0,191414863;2,165401822;-0,207270399;1,606498377;;;
-0,200983107;-0,073523992;-0,208286911;-0,117013192;;;-0,192183137;2,162293281;-0,20835574;1,586817824;;;
-0,203313202;-0,07478427;-0,209137499;-0,122813856;;;-0,192848846;2,145963455;-0,209916785;1,592324478;;;
-0,204425126;-0,074497706;-0,211106911;-0,123929845;;;-0,194599882;2,133314431;-0,209991828;1,574502201;;;
-0,20646058;-0,075475189;-0,211897805;-0,124276807;;;-0,194803476;2,130160597;-0,211833417;1,573943416;;;
-0,206634209;-0,076556093;-0,213984102;-0,124321938;;;-0,196471944;2,096331571;-0,212372378;1,556074846;;;
-0,20741345;-0,076506931;-0,214399248;-0,126374386;;;-0,196991324;2,088840239;-0,213187888;1,553336004;;;
-0,208300531;-0,078026977;-0,214877874;-0,126015193;;;-0,197973952;2,084090228;-0,214817509;1,534993306;;;
-0,209285274;-0,078145652;-0,215597704;-0,124884794;;;-0,199690074;2,071274205;-0,215218961;1,545702783;;;
-0,209475294;-0,078376145;-0,216331795;-0,118576653;;;-0,199583054;2,063916171;-0,216877162;1,533573579;;;
-0,210482001;-0,079780363;-0,217693642;-0,126555533;;;-0,201418966;2,046633452;-0,217261642;1,520280863;;;
-0,210841373;-0,080019969;-0,218623385;-0,131675977;;;-0,202150404;2,041641594;-0,218422189;1,51559016;;;
-0,213138208;-0,079819399;-0,220079869;-0,128783523;;;-0,202728093;2,01747425;-0,21985282;1,489798149;;;
-0,214659512;-0,080166543;-0,221080154;-0,13242114;;;-0,204625472;2,001680858;-0,220273241;1,494029123;;;
-0,215784162;-0,082341228;-0,222962812;-0,135591143;;;-0,204921395;2,003398994;-0,221837386;1,481347536;;;
-0,216291785;-0,082083962;-0,223458558;-0,136623947;;;-0,206087232;1,989763088;-0,222271487;1,471633487;;;
-0,217473805;-0,082698947;-0,224553227;-0,134657314;;;-0,207505479;1,975095862;-0,223404706;1,462617177;;;
-0,218398005;-0,083295955;-0,225538343;-0,136886521;;;-0,207786426;1,964835538;-0,22474201;1,448607017;;;
-0,219375461;-0,083856494;-0,226320833;-0,135893106;;;-0,209502578;1,955632267;-0,225099042;1,438011263;;;
-0,22026585;-0,084916351;-0,227139488;-0,134736954;;;-0,210013568;1,948178608;-0,226904407;1,436958193;;;
-0,221563429;-0,085259206;-0,2278312;-0,137164398;;;-0,211079851;1,938179675;-0,227308795;1,420362819;;;
-0,221914157;-0,085522076;-0,229064673;-0,140223483;;;-0,21243453;1,917546024;-0,228695095;1,415552567;;;
-0,223229632;-0,08650378;-0,229393691;-0,143202707;;;-0,212847784;1,908312144;-0,229616493;1,411065686;;;
-0,224100053;-0,086935404;-0,230629787;-0,132646863;;;-0,214568332;1,907808486;-0,230204105;1,409659043;;;
-0,22419849;-0,087663696;-0,23153238;-0,141444447;;;-0,215376049;1,894053877;-0,231846586;1,389661046;;;
-0,225358114;-0,08817521;-0,232180133;-0,144152264;;;-0,215912357;1,884450704;-0,232108116;1,38382813;;;
-0,226330206;-0,08830648;-0,233071938;-0,144287964;;;-0,217656136;1,876069552;-0,233599141;1,378573749;;;
-0,227448449;-0,090725271;-0,234449446;-0,141170933;;;-0,218163908;1,850064979;-0,234628409;1,342841171;;;
-0,228448957;-0,089827019;-0,234847829;-0,147672406;;;-0,21935001;1,847359643;-0,235180274;1,342855115;;;
-0,230157837;-0,090819659;-0,236182973;-0,147961296;;;-0,220466211;1,8384002;-0,23688823;1,341316507;;;
-0,230440825;-0,091497198;-0,237427354;-0,150180317;;;-0,22064276;1,824923315;-0,237091288;1,331241662;;;
-0,231742203;-0,09215192;-0,239188254;-0,150835181;;;-0,222758979;1,813787878;-0,238749877;1,322193781;;;
-0,233085558;-0,093111157;-0,239945516;-0,156033305;;;-0,223031387;1,800955142;-0,239605606;1,323071575;;;
-0,233672798;-0,093306685;-0,241634473;-0,158800195;;;-0,224366874;1,790060665;-0,2402917;1,304843069;;;
-0,235224396;-0,094846404;-0,241857186;-0,159647486;;;-0,225348577;1,777684626;-0,241635442;1,283136068;;;
-0,237057373;-0,096081771;-0,243130744;-0,161643929;;;-0,225658104;1,773938914;-0,241979659;1,282211802;;;
-0,237217426;-0,095266689;-0,244418383;-0,154352601;;;-0,22773695;1,761770408;-0,243730158;1,27188645;;;
-0,238681048;-0,096272984;-0,245506018;-0,158665556;;;-0,228083387;1,746811687;-0,244431153;1,261326835;;;
-0,239754036;-0,096861823;-0,246514007;-0,163069749;;;-0,228986591;1,740707457;-0,245235011;1,257160006;;;
-0,240482435;-0,098249862;-0,247291401;-0,165105553;;;-0,230455682;1,730427625;-0,246925026;1,248493529;;;
-0,24189949;-0,097947792;-0,248084545;-0,162439367;;;-0,23081924;1,717845519;-0,247093529;1,244217316;;;
-0,242775053;-0,099203552;-0,24865216;-0,164252868;;;-0,232301176;1,708013646;-0,248612985;1,231953828;;;
-0,244209111;-0,099847253;-0,249819219;-0,167945727;;;-0,233234987;1,685474834;-0,24940826;1,217687655;;;
-0,24481447;-0,10092836;-0,250675827;-0,16904379;;;-0,233991846;1,677031146;-0,250578403;1,210343421;;;
-0,245735645;-0,101968082;-0,252064556;-0,163716686;;;-0,235486388;1,669813045;-0,251657486;1,203376455;;;
-0,2464609;-0,101077232;-0,252143562;-0,163280858;;;-0,235991031;1,649220789;-0,252086341;1,199582099;;;
-0,247326702;-0,102498564;-0,253649533;-0,173430248;;;-0,237449571;1,645208614;-0,253639877;1,186779784;;;
-0,248600826;-0,104291204;-0,253867507;-0,160628807;;;-0,23816818;1,644187201;-0,254233837;1,182848904;;;
-0,249093741;-0,103846672;-0,255274862;-0,169420089;;;-0,238803193;1,625278951;-0,255573511;1,173251081;;;
-0,250556558;-0,104164;-0,256465137;-0,170595805;;;-0,240528852;1,607065894;-0,256710768;1,158754608;;;
-0,251535058;-0,105183098;-0,257146418;-0,173052469;;;-0,240927458;1,59670488;-0,257251948;1,148476065;;;
-0,252461374;-0,106370775;-0,258332103;-0,175521521;;;-0,242404029;1,59002661;-0,258578688;1,144062773;;;
-0,253453553;-0,107216311;-0,259837419;-0,182395119;;;-0,243190616;1,581022208;-0,259114653;1,135186596;;;
-0,25408113;-0,107463475;-0,261140406;-0,181497412;;;-0,243906066;1,566979693;-0,260757059;1,131326456;;;
-0,255030841;-0,108332047;-0,26224798;-0,181697062;;;-0,245574519;1,554564888;-0,261705935;1,122227229;;;
-0,25602299;-0,109501963;-0,264167994;-0,174037264;;;-0,245963573;1,548864988;-0,262313664;1,116362272;;;
-0,256723732;-0,109661937;-0,264480412;-0,177345821;;;-0,247401968;1,540999381;-0,263616264;1,102439945;;;
-0,257812262;-0,109368011;-0,265448242;-0,181813823;;;-0,248281762;1,525517196;-0,264140487;1,090150695;;;
-0,259078979;-0,112081942;-0,266238123;-0,186170976;;;-0,249082059;1,511985396;-0,265681237;1,080257083;;;
-0,259961903;-0,111624779;-0,26720506;-0,179833976;;;-0,250561833;1,501137157;-0,266439408;1,077641757;;;
-0,260827988;-0,112133778;-0,268248141;-0,185230459;;;-0,251207501;1,498105455;-0,267376602;1,068700392;;;
-0,261951715;-0,114874735;-0,268853873;-0,185641828;;;-0,252477288;1,489135347;-0,268655688;1,055144725;;;
-0,262318343;-0,113748455;-0,270465583;-0,186799347;;;-0,253393143;1,481150852;-0,26894176;1,050379704;;;
-0,262848318;-0,114868056;-0,270647705;-0,190376362;;;-0,253958076;1,465581871;-0,270850956;1,040226558;;;
-0,264636427;-0,115498403;-0,272126108;-0,194495248;;;-0,255479217;1,451552995;-0,271516055;1,027547823;;;
-0,266121656;-0,115818019;-0,273159564;-0,193768851;;;-0,256179869;1,441124018;-0,272321701;1,0262288;;;
-0,267208159;-0,117481696;-0,273601145;-0,195244709;;;-0,257351995;1,429043362;-0,273660421;1,015854583;;;
-0,268942297;-0,118217543;-0,274042726;-0,196883845;;;-0,258366674;1,417848506;-0,274315864;1,008899004;;;
-0,270037323;-0,118138331;-0,275497913;-0,194061188;;;-0,258685708;1,409080029;-0,275667161;1,009176956;;;
-0,269789279;-0,118503342;-0,275427818;-0,197853654;;;-0,260486871;1,401144369;-0,276384085;0,976427588;;;
-0,27185294;-0,119454333;-0,277084678;-0,194975706;;;-0,26120007;1,393059536;-0,277580708;0,971065917;;;
-0,272949129;-0,120358274;-0,278226703;-0,199258313;;;-0,26187548;1,379696581;-0,278692633;0,9634749;;;
-0,27374655;-0,121435745;-0,27949959;-0,200610036;;;-0,263537347;1,367170517;-0,278862029;0,956455298;;;
-0,275435925;-0,121893019;-0,280514002;-0,202831816;;;-0,263675153;1,357466607;-0,280777603;0,950005522;;;
-0,276042193;-0,123078617;-0,281625926;-0,205828989;;;-0,265111476;1,347457373;-0,281319886;0,935849856;;;
-0,276913464;-0,124406918;-0,283326417;-0,197996601;;;-0,266179979;1,33850354;-0,282819301;0,936217341;;;
-0,277689487;-0,124508022;-0,283873022;-0,198857659;;;-0,266882747;1,321528615;-0,283756554;0,921017158;;;
-0,278730392;-0,12471421;-0,285580069;-0,206602511;;;-0,268554449;1,317029102;-0,284206271;0,914798048;;;
-0,279931486;-0,126142602;-0,286644876;-0,207512633;;;-0,268831015;1,296815443;-0,285627753;0,910142254;;;
-0,280734897;-0,127362525;-0,287573814;-0,20286195;;;-0,270235538;1,29661288;-0,286307633;0,893227559;;;
-0,282313228;-0,127599861;-0,288038939;-0,208772823;;;-0,271277398;1,289884455;-0,287604749;0,890805175;;;
-0,282867432;-0,126807422;-0,289748102;-0,214244317;;;-0,271791607;1,271602366;-0,288718641;0,883575112;;;
-0,28393504;-0,128597387;-0,290107191;-0,215692098;;;-0,273606211;1,265228361;-0,288834214;0,871347399;;;
-0,284440786;-0,130264701;-0,291305542;-0,187031279;;;-0,273883015;1,262216722;-0,290908605;0,863814307;;;
-0,285328925;-0,131370868;-0,292596668;-0,200936711;;;-0,275061727;1,242654093;-0,291180849;0,865741593;;;
-0,286582917;-0,131578805;-0,293465018;-0,209391572;;;-0,2764301;1,227630353;-0,292730004;0,858514108;;;
-0,2882092;-0,131130008;-0,294245481;-0,210984985;;;-0,276862681;1,217806772;-0,293752015;0,84151129;;;
-0,288425207;-0,132325749;-0,294956028;-0,217718244;;;-0,278398633;1,209834202;-0,294174969;0,831597839;;;
-0,289488405;-0,132471781;-0,296238452;-0,214800515;;;-0,279159725;1,200668896;-0,295714229;0,838907187;;;
-0,29041779;-0,134481993;-0,296844155;-0,21310188;;;-0,279991865;1,188253587;-0,29630506;0,828428322;;;
-0,291256517;-0,13458179;-0,298038661;-0,217675837;;;-0,281467348;1,180508302;-0,297599167;0,816121136;;;
-0,292559266;-0,136009134;-0,298651874;-0,222156531;;;-0,281864017;1,167159844;-0,298422992;0,809188021;;;
-0,293472081;-0,135659997;-0,299659908;-0,207790028;;;-0,283303291;1,162468695;-0,299370825;0,804470541;;;
-0,294347465;-0,137392156;-0,300444663;-0,212662213;;;-0,284344286;1,153303336;-0,300625533;0,791330393;;;
-0,295956671;-0,138154026;-0,301775694;-0,212776915;;;-0,28487739;1,139630165;-0,301006943;0,785707;;;
-0,296445221;-0,139665938;-0,301880062;-0,220163013;;;-0,286528856;1,128333599;-0,302716166;0,779290252;;;
-0,296993226;-0,139068686;-0,303502887;-0,226965969;;;-0,28693071;1,124089295;-0,303558975;0,762860713;;;
-0,298343509;-0,139412946;-0,30407989;-0,225910239;;;-0,288273633;1,116225865;-0,304635882;0,754403657;;;
-0,299270123;-0,139670823;-0,304986447;-0,227898992;;;-0,289383441;1,102375955;-0,30556038;0,756972493;;;
-0,300197601;-0,142562659;-0,305924594;-0,222634436;;;-0,290137082;1,097228985;-0,306151301;0,741047906;;;
-0,300916463;-0,143135328;-0,307225078;-0,227373233;;;-0,291615814;1,088172279;-0,307778925;0,741240098;;;
-0,301992208;-0,142407058;-0,308685303;-0,222909462;;;-0,29212147;1,076644992;-0,308235347;0,731018731;;;
-0,303626716;-0,143291878;-0,309146047;-0,227555898;;;-0,293384016;1,063049405;-0,309574932;0,721960665;;;
-0,303400934;-0,145078933;-0,310606271;-0,226628648;;;-0,294326246;1,059029674;-0,310733318;0,7084741;;;
-0,305280328;-0,144558497;-0,31144923;-0,234775985;;;-0,295005888;1,049263238;-0,310982227;0,707999004;;;
-0,305984408;-0,146468802;-0,312559366;-0,235246056;;;-0,296585113;1,041239767;-0,312622517;0,696558897;;;
-0,30657354;-0,148208445;-0,313444346;-0,227653532;;;-0,297031403;1,026635755;-0,313638121;0,686016401;;;
-0,30786252;-0,147404614;-0,316087574;-0,235623155;;;-0,297865599;1,016404714;-0,314537078;0,679966849;;;
-0,308101326;-0,148021664;-0,316453904;-0,238978604;;;-0,299349636;1,005810066;-0,315770864;0,675519732;;;
-0,309405893;-0,148819204;-0,317850113;-0,238499224;;;-0,299650669;1,000202167;-0,316213548;0,667160732;;;
-0,310561299;-0,150033243;-0,318623692;-0,243022282;;;-0,301447302;0,983584703;-0,317664295;0,662570865;;;
-0,311955065;-0,151566519;-0,3190929;-0,227954759;;;-0,302081227;0,968548731;-0,318637401;0,656335777;;;
-0,312629342;-0,151404164;-0,320213169;-0,220121795;;;-0,302869916;0,960381548;-0,319073766;0,645129061;;;
-0,31364274;-0,152667753;-0,320944011;-0,236768114;;;-0,30420965;0,955798193;-0,320976526;0,637840611;;;
-0,314567238;-0,154256206;-0,322200865;-0,230536784;;;-0,304823488;0,943940327;-0,321231872;0,634255567;;;
-0,314659268;-0,153986377;-0,323098749;-0,234045699;;;-0,306469619;0,938548837;-0,322498322;0,629615798;;;
-0,316939443;-0,154109492;-0,324265778;-0,242412413;;;-0,307118386;0,928989135;-0,323552042;0,617902927;;;
-0,317531884;-0,155503173;-0,324866325;-0,244775308;;;-0,307804197;0,918281682;-0,324320912;0,611212593;;;
-0,318887651;-0,156798979;-0,326061785;-0,250269312;;;-0,309302181;0,906180717;-0,32591781;0,605776921;;;
-0,319902509;-0,156763347;-0,326828301;-0,245631392;;;-0,31000796;0,896343765;-0,326225996;0,599399678;;;
-0,320740491;-0,157414072;-0,327703178;-0,249751072;;;-0,311170787;0,888955508;-0,3273516;0,592050926;;;
-0,321833402;-0,157977878;-0,328303695;-0,247986694;;;-0,312580526;0,87757819;-0,328541815;0,582473044;;;
-0,323264569;-0,159790321;-0,32943669;-0,252167113;;;-0,312886953;0,868308247;-0,328979224;0,577909486;;;
-0,324293673;-0,160610882;-0,329499424;-0,252478558;;;-0,314362466;0,861542994;-0,330839068;0,565455315;;;
-0,32522434;-0,159974753;-0,331794947;-0,253314196;;;-0,315250635;0,853943477;-0,331584215;0,563771405;;;
-0,326878369;-0,160194228;-0,332497209;-0,247867452;;;-0,31587404;0,846535477;-0,332284063;0,55400662;;;
-0,327130228;-0,161395553;-0,333569765;-0,252679132;;;-0,317575693;0,836456713;-0,333515763;0,547039708;;;
-0,328831702;-0,162812895;-0,334561825;-0,257226805;;;-0,317943186;0,826130953;-0,334452957;0,542598681;;;
-0,329865038;-0,163537857;-0,335309625;-0,248146527;;;-0,319048762;0,817649654;-0,335995853;0,533294523;;;
-0,33065474;-0,163886553;-0,336333722;-0,25506373;;;-0,320603728;0,809778141;-0,336243629;0,52044363;;;
-0,331378818;-0,164835073;-0,336564481;-0,260175371;;;-0,320926011;0,805678927;-0,337159604;0,521749373;;;
-0,3332147;-0,164820866;-0,338472635;-0,223447346;;;-0,322452426;0,795941977;-0,338779867;0,514595171;;;
-0,333368331;-0,164978616;-0,338872999;-0,243198812;;;-0,323232591;0,782426853;-0,339094341;0,506177452;;;
-0,334858626;-0,166625125;-0,340395987;-0,244402691;;;-0,323821962;0,781033296;-0,340680748;0,500498367;;;
-0,335568935;-0,167259073;-0,341444135;-0,25116703;;;-0,325424671;0,768923868;-0,341486484;0,494380858;;;
-0,335910261;-0,168503923;-0,34171325;-0,242453619;;;-0,326119125;0,760147069;-0,342217237;0,488778118;;;
-0,338134974;-0,169123151;-0,343127936;-0,245565887;;;-0,327107966;0,752726918;-0,343678564;0,48110086;;;
-0,338451058;-0,169625032;-0,343443722;-0,249893683;;;-0,328644991;0,742192179;-0,344303399;0,47373352;;;
-0,339287251;-0,170411852;-0,345383495;-0,251538035;;;-0,328720212;0,734137079;-0,345714957;0,463898221;;;
-0,340796858;-0,171404098;-0,346549451;-0,253068801;;;-0,330207437;0,72752443;-0,346503794;0,461945086;;;
-0,341206044;-0,172288755;-0,347678274;-0,263058916;;;-0,331190079;0,718712056;-0,34715721;0,459109459;;;
-0,34245801;-0,171527179;-0,348804712;-0,250534959;;;-0,332041204;0,711880773;-0,348681182;0,452865565;;;
-0,343740493;-0,173920032;-0,349040031;-0,251310099;;;-0,33372134;0,70182281;-0,348772138;0,44389953;;;
-0,343606919;-0,173503628;-0,350727737;-0,25073863;;;-0,334189802;0,695314945;-0,350575507;0,434792791;;;
-0,345421314;-0,173927557;-0,350757658;-0,24515365;;;-0,335321963;0,68139752;-0,351767898;0,431848341;;;
-0,34623149;-0,175039426;-0,353196442;-0,249887377;;;-0,336558968;0,675568752;-0,352372557;0,423732521;;;
-0,34705618;-0,175053249;-0,354047835;-0,256746528;;;-0,336979777;0,666015076;-0,35371536;0,415663594;;;
-0,348452061;-0,178382388;-0,355353415;-0,265791958;;;-0,338510424;0,658386507;-0,354332745;0,411142415;;;
-0,34926948;-0,177302047;-0,356019646;-0,256969834;;;-0,339493096;0,652745773;-0,355735779;0,407315049;;;
-0,349600405;-0,178174935;-0,357307106;-0,258670232;;;-0,33986935;0,642440648;-0,356335223;0,40193611;;;
-0,35132587;-0,178812612;-0,357812434;-0,263104496;;;-0,341728628;0,634198324;-0,357467234;0,395268219;;;
-0,352172822;-0,178908792;-0,359405547;-0,268102954;;;-0,342048705;0,625207228;-0,358751893;0,384444403;;;
-0,352331012;-0,180152902;-0,360459805;-0,264264932;;;-0,343363136;0,619473579;-0,359218717;0,380798224;;;
-0,354716837;-0,180547983;-0,361310512;-0,267805216;;;-0,344352096;0,608534348;-0,360663086;0,375083401;;;
-0,355176866;-0,181876039;-0,362501472;-0,272829906;;;-0,345031589;0,603187921;-0,361386418;0,367738804;;;
-0,356558979;-0,182444984;-0,363194942;-0,275608181;;;-0,346696824;0,596476007;-0,36239779;0,363205238;;;
-0,357397586;-0,183645034;-0,364940226;-0,270845897;;;-0,347188681;0,589628616;-0,363783866;0,356802941;;;
-0,357484519;-0,183636054;-0,365016311;-0,27007199;;;-0,348201871;0,581786024;-0,36426571;0,350678911;;;
-0,3594383;-0,184504009;-0,367193729;-0,262821218;;;-0,34933728;0,571063602;-0,365668803;0,348063693;;;
-0,360441923;-0,186623523;-0,367507041;-0,269462826;;;-0,349946946;0,563967441;-0,366669357;0,334770942;;;
-0,360969931;-0,186352615;-0,368340552;-0,270224429;;;-0,351588756;0,557000228;-0,367488086;0,331802807;;;
-0,362324476;-0,187015587;-0,369756132;-0,259346278;;;-0,352211028;0,545918108;-0,36875242;0,32508058;;;
-0,363263696;-0,187839278;-0,370170444;-0,267574455;;;-0,3529827;0,538885577;-0,368939906;0,316857862;;;
-0,363440871;-0,189709833;-0,371893287;-0,276484825;;;-0,354345828;0,534144718;-0,370814443;0,311571873;;;
-0,364922553;-0,187458769;-0,372081876;-0,261239394;;;-0,354983985;0,525013221;-0,371380776;0,307041944;;;
-0,365804493;-0,189664628;-0,373583943;-0,264827122;;;-0,356627107;0,518323952;-0,372369885;0,302024676;;;
-0,366709709;-0,18892536;-0,374493092;-0,257056779;;;-0,357496172;0,507743159;-0,373704195;0,295911852;;;
-0,368206501;-0,191270905;-0,375663728;-0,272843948;;;-0,357653081;0,501802656;-0,374372452;0,285625803;;;
-0,369191408;-0,191209433;-0,376558065;-0,277800569;;;-0,359444529;0,494235761;-0,375772327;0,282067287;;;
-0,370139897;-0,192072842;-0,377005219;-0,276011377;;;-0,360028535;0,487271995;-0,37650618;0,275995567;;;
-0,371103495;-0,192187875;-0,378130615;-0,274151322;;;-0,361199856;0,479026984;-0,37763077;0,271832413;;;
-0,371816069;-0,192478803;-0,378834814;-0,273850378;;;-0,362459093;0,471680601;-0,378718436;0,265102333;;;
-0,372820675;-0,194011319;-0,380157411;-0,279866785;;;-0,362830102;0,462677928;-0,378893018;0,258290538;;;
-0,373917758;-0,197029815;-0,381034136;-0,281713471;;;-0,364391506;0,456470183;-0,380923301;0,255451546;;;
-0,374747664;-0,193657651;-0,381881386;-0,274931748;;;-0,365122885;0,445794987;-0,381389022;0,249343118;;;
-0,375927508;-0,195959912;-0,383355498;-0,274630313;;;-0,36593169;0,440928884;-0,382378995;0,243143266;;;
-0,37709567;-0,196575789;-0,384007782;-0,275136542;;;-0,367448717;0,435349593;-0,383738816;0,23404193;;;
-0,377796143;-0,198222851;-0,38472572;-0,277787253;;;-0,367564082;0,425715765;-0,384258866;0,228955865;;;
-0,378736526;-0,197501725;-0,385977447;-0,285435179;;;-0,369339615;0,418675211;-0,385704249;0,224417172;;;
-0,379338622;-0,198831919;-0,386363924;-0,281860007;;;-0,370384842;0,411644828;-0,386284411;0,220413519;;;
-0,38074103;-0,199661822;-0,387689769;-0,287191459;;;-0,370889306;0,405799828;-0,387638986;0,216479634;;;
-0,382308751;-0,20094419;-0,388970137;-0,268917968;;;-0,372524977;0,396210978;-0,388712794;0,209823693;;;
-0,382952183;-0,200183237;-0,38991043;-0,273362211;;;-0,372884244;0,38945669;-0,389242202;0,206299469;;;
-0,384028077;-0,20199424;-0,390896291;-0,282400984;;;-0,374230474;0,383359553;-0,390700638;0,199391028;;;
-0,384606838;-0,204291167;-0,391921401;-0,284641423;;;-0,375448465;0,378284404;-0,391053051;0,195999055;;;
-0,385423869;-0,201352132;-0,392904013;-0,286380801;;;-0,375833184;0,370826124;-0,392619193;0,190397428;;;
-0,386653721;-0,20101937;-0,393384814;-0,28208478;;;-0,377678633;0,363136397;-0,393592387;0,18501302;;;
-0,387485832;-0,202507189;-0,395159692;-0,286938194;;;-0,378027648;0,356235173;-0,394565552;0,1816207;;;
-0,38904497;-0,204800622;-0,395823628;-0,286093496;;;-0,379099071;0,351543712;-0,395739973;0,174634578;;;
-0,389562368;-0,204815517;-0,396771401;-0,288220034;;;-0,380472839;0,343734601;-0,396241844;0,17006166;;;
-0,390970051;-0,205266883;-0,398046374;-0,28850761;;;-0,38084808;0,336308323;-0,397849411;0,165753612;;;
-0,391534001;-0,206115143;-0,3984541;-0,293406907;;;-0,382650107;0,328719513;-0,398442447;0,160016921;;;
-0,392610937;-0,20692257;-0,399741739;-0,284694772;;;-0,383393168;0,319414199;-0,399721593;0,155639544;;;
-0,393603206;-0,208765748;-0,400562465;-0,278216699;;;-0,384043992;0,314556173;-0,400622785;0,151448681;;;
-0,393908352;-0,208194496;-0,401910514;-0,280134657;;;-0,385429442;0,307945572;-0,401216835;0,145213977;;;
-0,39616406;-0,208832327;-0,402936727;-0,283949098;;;-0,38618508;0,302540395;-0,402689815;0,142003664;;;
-0,396727264;-0,210392274;-0,403874844;-0,291054513;;;-0,387655437;0,294835905;-0,4031865;0,137827132;;;
-0,397913069;-0,209692103;-0,404886007;-0,287688465;;;-0,388363481;0,288860355;-0,404736876;0,13265519;;;
-0,398814082;-0,20878786;-0,405156195;-0,290418633;;;-0,389021695;0,282941844;-0,40563798;0,127610959;;;
-0,399616659;-0,210224143;-0,406855136;-0,291477419;;;-0,390476108;0,275855874;-0,406372964;0,123809362;;;
-0,400739044;-0,211658012;-0,406649321;-0,286106362;;;-0,390897959;0,270013466;-0,407587558;0,118585244;;;
-0,401942164;-0,21463405;-0,408121377;-0,265145833;;;-0,392616212;0,263315715;-0,408128709;0,11293384;;;
-0,402626932;-0,211461707;-0,40914315;-0,269868383;;;-0,393499196;0,258142773;-0,410065472;0,110646642;;;
-0,403755844;-0,212792905;-0,410046071;-0,281203348;;;-0,393791795;0,25197895;-0,410499692;0,106602805;;;
-0,405122966;-0,214724803;-0,411233515;-0,260968813;;;-0,395499438;0,244208755;-0,411746085;0,100456294;;;
-0,405852526;-0,213999201;-0,412353814;-0,282355667;;;-0,395991266;0,239633883;-0,412542462;0,096676691;;;
-0,406574368;-0,215680172;-0,413518786;-0,285775511;;;-0,39732796;0,233159843;-0,413403302;0,092939301;;;
-0,407326043;-0,217422724;-0,413582504;-0,293021293;;;-0,398385853;0,226960614;-0,414760172;0,087383163;;;
-0,407813519;-0,217723442;-0,415284038;-0,293398095;;;-0,398728222;0,221183104;-0,414957881;0,083119642;;;
-0,410115838;-0,218202432;-0,416513205;-0,289788898;;;-0,400612861;0,213285507;-0,416461527;0,079960775;;;
-0,411090672;-0,217117891;-0,417143583;-0,294076606;;;-0,401160926;0,20804161;-0,417157322;0,075277938;;;
-0,411821395;-0,217713963;-0,419095069;-0,297150051;;;-0,402229398;0,202491552;-0,418674439;0,069624694;;;
-0,413104087;-0,219255388;-0,419402331;-0,300201049;;;-0,403286159;0,195982924;-0,419781476;0,066346963;;;
