Ewe/V;BA1_C;Ewe/V;BA2_C;<--CV_beggining
0,202949479;10,39017083;;;
0,202350527;10,40413307;;;
0,201718867;10,39240424;;;
0,201434508;10,41958321;;;
0,200921386;10,41428343;;;
0,200387165;10,42174035;;;
0,199935541;10,41630469;;;
0,199412763;10,42115561;;;
0,198786452;10,4299855;;;
0,198487312;10,43309838;;;
0,198018745;10,43305244;;;
0,197466582;10,44329697;;;
0,197137639;10,42704387;;;
0,196480349;10,44419442;;;
0,196040601;10,45371734;;;
0,195608869;10,45250709;;;
0,194984466;10,44979843;;;
0,194621295;10,40845033;;;
0,194041118;10,40298028;;;
0,193484604;10,41526545;;;
0,192856908;10,41476668;;;
0,192645714;10,43117799;;;
0,191931427;10,44128231;;;
0,19144927;10,42884301;;;
0,191024899;10,44083556;;;
0,190413252;10,43227519;;;
0,189927012;10,45037705;;;
0,189502612;10,45273388;;;
0,188951269;10,4400406;;;
0,188466936;10,46686222;;;
0,187948376;10,46777797;;;
0,187528506;10,4244025;;;
0,187015802;10,4667223;;;
0,186465427;10,44056561;;;
0,18589896;10,43917766;;;
0,185457259;10,43793094;;;
0,184942052;10,44725334;;;
0,184411541;10,42856164;;;
0,183991984;10,44029036;;;
0,183306381;10,44326624;;;
0,182899952;10,42912017;;;
0,182445377;10,43032089;;;
0,181839883;10,41562716;;;
0,181491867;10,44164157;;;
0,180916607;10,44671228;;;
0,180379182;10,46261759;;;
0,179774612;10,44447622;;;
0,179392979;10,43022287;;;
0,178875729;10,43785002;;;
0,178459227;10,45050659;;;
0,177859083;10,42215176;;;
0,1774382;10,41811634;;;
0,17695047;10,44900397;;;
0,176434055;10,4434634;;;
0,175950721;10,43716769;;;
0,175378442;10,41785854;;;
0,174892768;10,23376443;;;
0,174462348;10,26348611;;;
0,173974574;10,27114419;;;
0,17348817;10,28399138;;;
0,173001453;10,2982214;;;
0,172459826;10,31084197;;;
0,171997592;10,28587862;;;
0,171274424;10,2994917;;;
0,170811042;10,30210005;;;
0,170379952;10,2922468;;;
0,169850558;10,30507557;;;
0,169434041;10,31596721;;;
0,168749422;10,32456707;;;
0,168269202;10,30368014;;;
0,16802077;10,30725047;;;
0,167583868;10,29122213;;;
0,166717052;10,31941119;;;
0,166384071;10,30637283;;;
0,165732116;10,26673682;;;
0,165298864;10,29070053;;;
0,164955929;10,28012951;;;
0,164504334;10,29208641;;;
0,163895965;10,27279485;;;
0,163532317;10,2617913;;;
0,162937492;10,26655778;;;
0,162348241;10,2839112;;;
0,161964431;10,27266489;;;
0,161523178;10,25704951;;;
0,160918117;10,27428328;;;
0,160403937;10,27144215;;;
0,159843117;10,29647623;;;
0,159377187;10,2631174;;;
0,159064844;10,25938452;;;
0,15836513;10,27986064;;;
0,157855257;10,26764981;;;
0,157400608;10,29803603;;;
0,156737015;10,26575931;;;
0,156338826;10,28464592;;;
0,155995592;10,29941068;;;
0,155463651;10,2995231;;;
0,154887706;10,28345556;;;
0,154542387;10,29782296;;;
0,153753728;10,30224213;;;
0,15340969;10,29555786;;;
0,152948886;10,29462779;;;
0,152445346;10,29647193;;;
0,152014926;10,30684365;;;
0,151441231;10,29632307;;;
0,150839314;10,29824454;;;
0,150526166;10,29941604;;;
0,150165871;10,28903645;;;
0,149464235;10,30856469;;;
0,148973256;10,30177453;;;
0,148492083;10,2828847;;;
0,147977993;10,26378393;;;
0,147345901;10,27925958;;;
0,146950781;10,26060723;;;
0,146467045;10,25681222;;;
0,14596349;10,24798083;;;
0,14544104;10,23581783;;;
0,144877791;10,23930646;;;
0,14443256;10,2311635;;;
0,143817991;10,22133788;;;
0,143466786;10,20427653;;;
0,142915785;10,16518163;;;
0,142334744;10,1653169;;;
0,141768396;10,17427474;;;
0,141427889;10,16727805;;;
0,140979975;10,16037737;;;
0,140446484;10,1543952;;;
0,139913201;10,12959114;;;
0,139324009;10,13272443;;;
0,138879597;10,1310072;;;
0,13838543;10,10279356;;;
0,137961745;10,12043318;;;
0,137459219;10,08856712;;;
0,137001202;10,08036842;;;
0,136457384;10,07984354;;;
0,135918662;10,06634847;;;
0,135523021;10,05774356;;;
0,135041833;10,04075023;;;
0,134552196;10,00309512;;;
0,133925661;10,00517457;;;
0,133428454;10,00507163;;;
0,132985309;10,02167913;;;
0,132422507;10,00672599;;;
0,132008851;9,997359585;;;
0,131457642;9,99371949;;;
0,130912751;9,956984759;;;
0,130448088;9,955704383;;;
0,129727185;9,944701503;;;
0,129357576;9,919649804;;;
0,129042625;9,918227708;;;
0,128328979;9,913503866;;;
0,127786517;9,89316976;;;
0,127506316;9,893690296;;;
0,126866981;9,876042446;;;
0,126259893;9,871820013;;;
0,126000986;9,853216194;;;
0,125608683;9,842482972;;;
0,124730207;9,848456196;;;
0,124448866;9,833855125;;;
0,12377698;9,828655533;;;
0,123560727;9,836710766;;;
0,123032674;9,842655937;;;
0,122619182;9,772005052;;;
0,122048661;9,79441044;;;
0,121515386;9,76871436;;;
0,120890044;9,764097095;;;
0,120443866;9,762709449;;;
0,120028123;9,747317759;;;
0,119456932;9,736074425;;;
0,118947782;9,726767478;;;
0,118539698;9,734669446;;;
0,117938653;9,715299124;;;
0,117457323;9,690615125;;;
0,116992831;9,702819926;;;
0,116345368;9,696704396;;;
0,115928523;9,675532225;;;
0,115474783;9,672742289;;;
0,114882454;9,656437273;;;
0,114369296;9,688212398;;;
0,114090107;9,677108843;;;
0,113513559;9,653347769;;;
0,113020837;9,635529277;;;
0,112454489;9,621522309;;;
0,111960575;9,615390722;;;
0,111394644;9,594030597;;;
0,11117699;9,59629864;;;
0,110501513;9,598934343;;;
0,110136099;9,602949114;;;
0,109583668;9,544388244;;;
0,108993061;9,516658515;;;
0,108449526;9,532870442;;;
0,108057149;9,545135448;;;
0,107518435;9,525428397;;;
0,106985413;9,491745335;;;
0,106523067;9,488569416;;;
0,106061734;9,484278713;;;
0,105633669;9,480109959;;;
0,104917966;9,455279057;;;
0,104473718;9,451651371;;;
0,104122914;9,469046253;;;
0,103566185;9,436114226;;;
0,103024527;9,430355834;;;
0,10250397;9,393404843;;;
0,102107324;9,416660044;;;
0,101561427;9,364376394;;;
0,101014622;9,387505946;;;
0,100623243;9,37305943;;;
0,100094117;9,35857217;;;
0,099469058;9,331597065;;;
0,098786145;9,349785737;;;
0,098615281;9,341190557;;;
0,098002784;9,350717572;;;
0,097525425;9,334866307;;;
0,097004786;9,304606806;;;
0,096444257;9,283720864;;;
0,09593685;9,298223989;;;
0,095421121;9,266091912;;;
0,09486676;9,27196448;;;
0,094422847;9,249768822;;;
0,094092615;9,214697788;;;
0,093424916;9,224717869;;;
0,092986241;9,232279792;;;
0,092521638;9,216239484;;;
0,092020102;9,194600553;;;
0,091456406;9,191527484;;;
0,090994999;9,17440215;;;
0,090435319;9,177093487;;;
0,089961484;9,15972926;;;
0,089584015;9,151902959;;;
0,088978618;9,143116299;;;
0,088539682;9,124708824;;;
0,088035084;9,1327798;;;
0,087440498;9,121938137;;;
0,08689452;9,125249546;;;
0,08639928;9,106687346;;;
0,085919179;9,089072862;;;
0,085503161;9,092259871;;;
0,084862977;9,060820484;;;
0,084314093;9,059323967;;;
0,084013104;9,049417718;;;
0,083719112;9,035659391;;;
0,082796983;9,041163666;;;
0,082591027;9,013007215;;;
0,081929713;9,020301408;;;
0,081521608;9,016703097;;;
0,080959663;9,009970307;;;
0,080581225;8,964568281;;;
0,080105081;8,960771985;;;
0,079639986;8,96765861;;;
0,079002738;8,949750785;;;
0,078550003;8,916898917;;;
0,078042232;8,924840803;;;
0,077559806;8,930638856;;;
0,077027567;8,914909314;;;
0,076617286;8,893825711;;;
0,076058634;8,896819519;;;
0,075511687;8,883562646;;;
0,075100243;8,841645708;;;
0,074527904;8,835953851;;;
0,074109018;8,833733437;;;
0,073621377;8,81749202;;;
0,073058486;8,814673464;;;
0,072580248;8,790630815;;;
0,072085276;8,783413191;;;
0,071554221;8,761652456;;;
0,071178854;8,773939449;;;
0,070539683;8,765094522;;;
0,070109017;8,736266127;;;
0,06959489;8,731840152;;;
0,069128521;8,712968222;;;
0,068577208;8,72053891;;;
0,068094984;8,722155872;;;
0,067662545;8,687040748;;;
0,067130096;8,685653302;;;
0,066485547;8,670942399;;;
0,065931156;8,668965466;;;
0,065690517;8,660374476;;;
0,064996041;8,650744774;;;
0,064442813;8,634726531;;;
0,064074837;8,6369035;;;
0,063612565;8,621542039;;;
0,062940627;8,609301496;;;
0,062547028;8,601249603;;;
0,062083911;8,592281557;;;
0,061518885;8,560121705;;;
0,061021551;8,55302509;;;
0,060528558;8,544596666;;;
0,059897851;8,542152153;;;
0,059463166;8,51876231;;;
0,05913252;8,511177238;;;
0,058484662;8,516804518;;;
0,058006465;8,520204165;;;
0,057468705;8,498485098;;;
0,056833025;8,48590278;;;
0,056498773;8,492495405;;;
0,055923324;8,46377728;;;
0,055358391;8,445113811;;;
0,055078208;8,463300002;;;
0,05433606;8,439540637;;;
0,053915605;8,437450331;;;
0,053568818;8,427664025;;;
0,053076889;8,399080206;;;
0,052414402;8,397676389;;;
0,051921308;8,399158379;;;
0,05148349;8,377957039;;;
0,051059578;8,362334564;;;
0,050640743;8,338091232;;;
0,050126307;8,327771581;;;
0,049597457;8,330794754;;;
0,04910022;8,329949671;;;
0,048507728;8,304227905;;;
0,048130188;8,309927309;;;
0,047575682;8,283999693;;;
0,04698645;8,26718535;;;
0,046726584;8,260463005;;;
0,046014179;8,244840633;;;
0,045478843;8,237099535;;;
0,045073923;8,231986685;;;
0,044589378;8,236012391;;;
0,044014741;8,208384312;;;
0,043606661;8,189700244;;;
0,04315491;8,169362714;;;
0,042597257;8,182384512;;;
0,042190228;8,142878466;;;
0,041519195;8,148162069;;;
0,041085489;8,138916725;;;
0,040629823;8,126954491;;;
0,040088031;8,09217413;;;
0,039507013;8,097232309;;;
0,039197393;8,07875774;;;
0,038486291;8,072877816;;;
0,038083028;8,07028859;;;
0,037642267;8,061029414;;;
0,036900386;8,059724456;;;
0,036618948;8,032523178;;;
0,035931949;8,02793084;;;
0,035496578;8,018042792;;;
0,03507217;8,024556054;;;
0,034507293;8,020197454;;;
0,034090899;8,00012791;;;
0,033576597;7,996734634;;;
0,033022035;7,932414826;;;
0,032430515;7,932378809;;;
0,032070059;7,902869129;;;
0,031601526;7,898355683;;;
0,030980365;7,90540351;;;
0,030509671;7,920918349;;;
0,03011827;7,900676685;;;
0,029462116;7,870818661;;;
0,029110178;7,889093635;;;
0,028531291;7,888663614;;;
0,028081769;7,837963311;;;
0,027433177;7,833104176;;;
0,026869914;7,834830304;;;
0,026421698;7,820064029;;;
0,026035899;7,812613554;;;
0,025485691;7,80447359;;;
0,025066813;7,795566179;;;
0,02439758;7,79153305;;;
0,02400188;7,776244418;;;
0,023468362;7,765860241;;;
0,023122398;7,747625364;;;
0,022569148;7,737432392;;;
0,021961797;7,706707843;;;
0,021485459;7,700077702;;;
0,021008195;7,707581871;;;
0,020611215;7,683781694;;;
0,020139264;7,672140754;;;
0,019714044;7,672074593;;;
0,019112021;7,676660997;;;
0,018519336;7,657030115;;;
0,017971011;7,649608033;;;
0,017645877;7,632632617;;;
0,017118961;7,627149506;;;
0,016627764;7,610849897;;;
0,016051397;7,604750837;;;
0,015580588;7,593737831;;;
0,015124496;7,574139935;;;
0,014563099;7,569840195;;;
0,014048815;7,545435148;;;
0,013529297;7,541764339;;;
0,013150789;7,544497747;;;
0,012487045;7,521831177;;;
0,012050336;7,507725782;;;
0,011777015;7,501574935;;;
0,011129106;7,471481422;;;
0,01044115;7,480681932;;;
0,010232233;7,477996969;;;
0,009602411;7,449627108;;;
0,00910962;7,416944698;;;
0,008706667;7,41723361;;;
0,008124598;7,434030797;;;
0,007557452;7,425049072;;;
0,007246806;7,412898744;;;
0,006517534;7,399316026;;;
0,006010852;7,400406917;;;
0,005520628;7,386808727;;;
0,005069348;7,375547377;;;
0,004635529;7,365131726;;;
0,003965591;7,362007717;;;
0,003595968;7,336497837;;;
0,003134454;7,308317472;;;
0,002543828;7,290631073;;;
0,001997146;7,283682044;;;
0,001639598;7,280967269;;;
0,001090345;7,275914583;;;
0,000589193;7,254942788;;;
-1,61663E-05;7,259111109;;;
-0,000404431;7,244033629;;;
-0,000806083;7,218905928;;;
-0,001393336;7,22402663;;;
-0,001933112;7,202864625;;;
-0,00232852;7,206452155;;;
-0,00304388;7,189646616;;;
-0,003349551;7,198358604;;;
-0,003830749;7,191521587;;;
-0,00431607;7,154891261;;;
-0,004759563;7,143786346;;;
-0,005279004;7,142565641;;;
-0,005861877;7,141715956;;;
-0,006206764;7,124323239;;;
-0,006843452;7,119994062;;;
-0,007245405;7,098442752;;;
-0,007773507;7,099983022;;;
-0,00839863;7,093514353;;;
-0,008812111;7,090184321;;;
-0,009325512;7,07283173;;;
-0,009985699;7,059957176;;;
-0,010407764;7,043950934;;;
-0,010818201;7,035864021;;;
-0,01140127;7,007171661;;;
-0,01187395;7,017747075;;;
-0,012488841;7,021701385;;;
-0,012921249;6,988781355;;;
-0,013288159;6,987184967;;;
-0,013920068;6,968230871;;;
-0,014364415;6,965061425;;;
-0,014848782;6,960070671;;;
-0,015384943;6,939648039;;;
-0,015916195;6,928646616;;;
-0,016317045;6,909056686;;;
-0,016913738;6,915222708;;;
-0,017276617;6,895227297;;;
-0,017915851;6,885501489;;;
-0,018572865;6,874170244;;;
-0,018959166;6,873593236;;;
-0,019250548;6,857380805;;;
-0,019905847;6,838213953;;;
-0,020380454;6,828492108;;;
-0,020940328;6,817970619;;;
-0,021404855;6,804312744;;;
-0,021786477;6,814208728;;;
-0,022189284;6,794262213;;;
-0,022776647;6,791753935;;;
-0,023240978;6,786508224;;;
-0,023766544;6,774020669;;;
-0,024189653;6,759550998;;;
-0,024900138;6,74363482;;;
-0,025370473;6,735293511;;;
-0,02561889;6,737295845;;;
-0,026290879;6,712092562;;;
-0,026829483;6,693431488;;;
-0,027310718;6,689219218;;;
-0,027842844;6,674759815;;;
-0,028278688;6,670780041;;;
-0,028906366;6,648821802;;;
-0,029287882;6,641481095;;;
-0,029730082;6,642373184;;;
-0,030272909;6,629295545;;;
-0,030979866;6,616611139;;;
-0,031365741;6,607966046;;;
-0,031765498;6,606960331;;;
-0,032374866;6,598951028;;;
-0,032832004;6,585485041;;;
-0,03319582;6,571593866;;;
-0,033968505;6,567235823;;;
-0,034443293;6,56376064;;;
-0,034837868;6,563760135;;;
-0,035550103;6,544832317;;;
-0,035901036;6,542481931;;;
-0,036374286;6,520190477;;;
-0,037029192;6,518934404;;;
-0,037411679;6,491347699;;;
-0,037840113;6,477897834;;;
-0,038453951;6,47953935;;;
-0,038919065;6,451142651;;;
-0,039573591;6,436381273;;;
-0,040063225;6,435909882;;;
-0,040342987;6,427002611;;;
-0,040732149;6,410759355;;;
-0,04135558;6,397026797;;;
-0,041740518;6,41338258;;;
-0,042398911;6,399198598;;;
-0,042843707;6,378642005;;;
-0,043329611;6,369029769;;;
-0,04379813;6,362305113;;;
-0,044303704;6,333758035;;;
-0,044796869;6,339781613;;;
-0,045412909;6,333964912;;;
-0,045952238;6,325261327;;;
-0,046293702;6,320471169;;;
-0,046791978;6,314568888;;;
-0,047420412;6,295749576;;;
-0,04790723;6,286510675;;;
-0,04828674;6,303833734;;;
-0,048689682;6,284016071;;;
-0,049333133;6,258515851;;;
-0,049839661;6,257312658;;;
-0,050157111;6,261425563;;;
-0,050763227;6,225838067;;;
-0,051310234;6,226611339;;;
-0,051786661;6,228674982;;;
-0,052331313;6,220305734;;;
-0,052729841;6,212899356;;;
-0,05340391;6,193349919;;;
-0,053843021;6,166655194;;;
-0,054421689;6,166531243;;;
-0,054942355;6,162270531;;;
-0,05544934;6,148368961;;;
-0,055768292;6,123327015;;;
-0,056500673;6,121654651;;;
-0,056924921;6,114084579;;;
-0,057306536;6,110318951;;;
-0,057886187;6,10083419;;;
-0,058333967;6,094315565;;;
-0,05880468;6,086370863;;;
-0,059283603;6,069966308;;;
-0,059799906;6,062054226;;;
-0,060287647;6,032852197;;;
-0,060955353;6,004214782;;;
-0,061323423;6,004280414;;;
-0,061774861;6,002449603;;;
-0,062283844;5,984326313;;;
-0,062806547;5,980258115;;;
-0,063371435;5,968783754;;;
-0,063894205;5,965430549;;;
-0,064304739;5,958482881;;;
-0,064877898;5,949567147;;;
-0,065296568;5,951177057;;;
-0,065597951;5,942570056;;;
-0,066377051;5,918069838;;;
-0,066768058;5,91275054;;;
-0,067204252;5,901228068;;;
-0,06766405;5,88689488;;;
-0,068169549;5,884877124;;;
-0,068783775;5,872210248;;;
-0,069323391;5,85801459;;;
-0,069701552;5,85905301;;;
-0,07017982;5,857502797;;;
-0,070913643;5,842215812;;;
-0,071260065;5,821706415;;;
-0,071925744;5,806328601;;;
-0,072268523;5,807921076;;;
-0,072838627;5,791451211;;;
-0,073239371;5,789905769;;;
-0,073869251;5,76352749;;;
-0,074249893;5,765249735;;;
-0,074773416;5,750406452;;;
-0,075249471;5,748841328;;;
-0,075845249;5,733728185;;;
-0,076449439;5,725378286;;;
-0,076740064;5,712008785;;;
-0,077258505;5,698480224;;;
-0,077739991;5,695982634;;;
-0,078290097;5,703427965;;;
-0,078810476;5,686007803;;;
-0,079359584;5,684484209;;;
-0,079844326;5,668836096;;;
-0,080379173;5,666175371;;;
-0,080864295;5,645928155;;;
-0,081268065;5,64494788;;;
-0,081934489;5,631703688;;;
-0,082193367;5,617199358;;;
-0,082715064;5,614945647;;;
-0,083339341;5,606659295;;;
-0,083816141;5,607129334;;;
-0,084276676;5,594056967;;;
-0,084812135;5,569821157;;;
-0,085269652;5,553418762;;;
-0,085692048;5,55506552;;;
-0,086131997;5,5484935;;;
-0,086705126;5,536342709;;;
-0,087242819;5,534143069;;;
-0,087748639;5,518691827;;;
-0,088260591;5,511503613;;;
-0,08877378;5,504639858;;;
-0,089231908;5,497828181;;;
-0,08968541;5,477686765;;;
-0,090242013;5,473777846;;;
-0,090814538;5,446956184;;;
-0,091304109;5,44488922;;;
-0,091744244;5,439158071;;;
-0,092301995;5,408032394;;;
-0,092734426;5,408399819;;;
-0,093316562;5,401020815;;;
-0,093632527;5,390162522;;;
-0,094198465;5,388348888;;;
-0,094763637;5,360004972;;;
-0,095268212;5,360984194;;;
-0,095714495;5,369287962;;;
-0,096174791;5,353032012;;;
-0,096711144;5,337083426;;;
-0,097259074;5,321906481;;;
-0,097813673;5,322913078;;;
-0,098171987;5,305754064;;;
-0,098764181;5,28868992;;;
-0,099254422;5,283010558;;;
-0,099707216;5,276083044;;;
-0,100344039;5,26514616;;;
-0,100755677;5,255907007;;;
-0,10128136;5,255733816;;;
-0,101866618;5,240173199;;;
-0,102304287;5,233209258;;;
-0,102724321;5,226027074;;;
-0,10334225;5,223820666;;;
-0,10384655;5,215486756;;;
-0,10423179;5,205938276;;;
-0,104743838;5,17732728;;;
-0,105352126;5,189269962;;;
-0,105838932;5,182485916;;;
-0,106412344;5,169522047;;;
-0,106788486;5,147269842;;;
-0,107243471;5,132761798;;;
-0,107783169;5,1265208;;;
-0,1082507;5,132559631;;;
-0,108755514;5,114149668;;;
-0,109346919;5,099967954;;;
-0,109814383;5,096538014;;;
-0,110238396;5,092357653;;;
-0,110782295;5,074486973;;;
-0,111179873;5,06445229;;;
-0,111839399;5,058997195;;;
-0,112234689;5,05481267;;;
-0,112594083;5,04313467;;;
-0,113297038;5,032662396;;;
-0,113876849;5,023138663;;;
-0,114121914;5,008167597;;;
-0,1147248;5,01399948;;;
-0,115097329;4,999596678;;;
-0,115838431;4,986084228;;;
-0,116394468;4,984172641;;;
-0,11678078;4,935020445;;;
-0,117267288;4,938052608;;;
-0,117845826;4,922660891;;;
-0,11826276;4,916179502;;;
-0,118752874;4,910052113;;;
-0,119308993;4,895774291;;;
-0,119689792;4,895604008;;;
-0,120333359;4,899842708;;;
-0,120781392;4,895548713;;;
-0,121269241;4,862436052;;;
-0,121742211;4,867241952;;;
-0,122299783;4,866666251;;;
-0,12278001;4,849515217;;;
-0,123294346;4,854561333;;;
-0,123760611;4,838529172;;;
-0,124353141;4,831611215;;;
-0,124917232;4,822616033;;;
-0,125237331;4,811267027;;;
-0,125775963;4,801178821;;;
-0,12642695;4,779969378;;;
-0,126835063;4,771484013;;;
-0,127438158;4,769046152;;;
-0,127832979;4,762515483;;;
-0,12815173;4,750451079;;;
-0,128796399;4,747044604;;;
-0,129274473;4,738125247;;;
-0,129843622;4,723616858;;;
-0,130345166;4,71673649;;;
-0,130715534;4,710730413;;;
-0,131179348;4,70117732;;;
-0,131729752;4,699662903;;;
-0,132135838;4,681737854;;;
-0,132708222;4,679480396;;;
-0,133314654;4,656436954;;;
-0,133632019;4,65625832;;;
-0,134165853;4,6529896;;;
-0,134628043;4,632297401;;;
-0,13520503;4,629718386;;;
-0,135801584;4,608851207;;;
-0,1363042;4,595983664;;;
-0,1366532;4,599620929;;;
-0,137214869;4,588986918;;;
-0,137810737;4,582279947;;;
-0,138138428;4,575757275;;;
-0,13871941;4,57783694;;;
-0,139148504;4,564381845;;;
-0,139697701;4,552435796;;;
-0,140219599;4,535865411;;;
-0,140687853;4,535919012;;;
-0,141168147;4,529833148;;;
-0,141738459;4,522204311;;;
-0,142230272;4,498058102;;;
-0,142657503;4,492564165;;;
-0,143298;4,488733861;;;
-0,143622324;4,475116303;;;
-0,144203499;4,47232003;;;
-0,144757882;4,467296339;;;
-0,14513205;4,460220505;;;
-0,145629093;4,457591014;;;
-0,1462823;4,456456768;;;
-0,146811321;4,441086237;;;
-0,147179246;4,425958805;;;
-0,147683725;4,411559061;;;
-0,14830184;4,395901887;;;
-0,148758918;4,383067862;;;
-0,149179772;4,387312766;;;
-0,149705395;4,368963152;;;
-0,150147647;4,355059019;;;
-0,150777236;4,350884262;;;
-0,151237488;4,348925288;;;
-0,151613042;4,34186011;;;
-0,152231976;4,328035528;;;
-0,152684405;4,322569545;;;
-0,153049394;4,323674999;;;
-0,153704315;4,303541506;;;
-0,154223636;4,299055981;;;
-0,154611051;4,286126778;;;
-0,155178174;4,284809324;;;
-0,155769646;4,27253487;;;
-0,156056881;4,260972298;;;
-0,156686679;4,257886793;;;
-0,157217726;4,243402867;;;
-0,15758881;4,236280683;;;
-0,15828234;4,224959406;;;
-0,158627972;4,22729253;;;
-0,159184292;4,220046062;;;
-0,159707129;4,205307415;;;
-0,160247669;4,195307316;;;
-0,160598546;4,187117523;;;
-0,161391377;4,177850162;;;
-0,161791235;4,172678298;;;
-0,162152633;4,165256798;;;
-0,162674293;4,143619345;;;
-0,163156942;4,139289744;;;
-0,163674161;4,137941995;;;
-0,164295182;4,12262905;;;
-0,164703727;4,117833026;;;
-0,165192246;4,110672304;;;
-0,165777177;4,107162704;;;
-0,166129559;4,079925532;;;
-0,166678607;4,080600406;;;
-0,167257234;4,069615829;;;
-0,167561993;4,058904191;;;
-0,168176383;4,058606412;;;
-0,16872023;4,043561576;;;
-0,169173107;4,027540029;;;
-0,169610947;4,030444752;;;
-0,170383587;4,018389542;;;
-0,170744032;4,01351705;;;
-0,171086386;4,008009485;;;
-0,1716685;4,009079241;;;
-0,172290847;3,975173951;;;
-0,172763899;3,970967982;;;
-0,173112735;3,966295881;;;
-0,173658565;3,963225247;;;
-0,174384788;3,950969572;;;
-0,174752459;3,946544997;;;
-0,175206333;3,928908913;;;
-0,175742686;3,927476186;;;
-0,176215574;3,92616928;;;
-0,176676765;3,918854633;;;
-0,177176043;3,91323701;;;
-0,177682981;3,893129113;;;
-0,17815046;3,882447805;;;
-0,17874828;3,863829748;;;
-0,179176614;3,867285379;;;
-0,179686487;3,855780969;;;
-0,180159211;3,845375208;;;
-0,180643991;3,839196976;;;
-0,181160241;3,816568599;;;
-0,181697577;3,816912376;;;
-0,182075173;3,821219668;;;
-0,182648599;3,814275613;;;
-0,183061764;3,799830471;;;
-0,183613375;3,782072889;;;
-0,184243053;3,792008419;;;
-0,184633046;3,774806853;;;
-0,185068935;3,764585048;;;
-0,185600936;3,756167138;;;
-0,186169535;3,753162738;;;
-0,186551094;3,749757666;;;
-0,187138289;3,725086291;;;
-0,187768072;3,72265253;;;
-0,188196093;3,71837733;;;
-0,188566372;3,705351656;;;
-0,189067885;3,702320717;;;
-0,189722732;3,699442116;;;
-0,190211415;3,695509034;;;
-0,190612584;3,685543991;;;
-0,191167891;3,676684317;;;
-0,191692591;3,671841584;;;
-0,192146555;3,654986236;;;
-0,192757964;3,650922079;;;
-0,193197861;3,640039258;;;
-0,193637133;3,627572745;;;
-0,194172278;3,619682604;;;
-0,194669366;3,615873102;;;
-0,195061013;3,609040657;;;
-0,195608824;3,602634422;;;
-0,196278781;3,59355591;;;
-0,196491107;3,566806232;;;
-0,197139591;3,570251423;;;
-0,197587952;3,55107237;;;
-0,198059008;3,547476445;;;
-0,198701337;3,546094858;;;
-0,199140042;3,522406063;;;
-0,199438229;3,512741074;;;
-0,200051889;3,50953595;;;
-0,200652793;3,491201781;;;
-0,201138571;3,49219001;;;
-0,201620772;3,48394986;;;
-0,202189088;3,47361604;;;
-0,202619508;3,466276067;;;
-0,203093469;3,467668077;;;
-0,203705028;3,451957123;;;
-0,2040824;3,445090372;;;
-0,204780057;3,43690774;;;
-0,205194816;3,43027879;;;
-0,205737337;3,427635936;;;
-0,206136078;3,427005268;;;
-0,206653416;3,421593769;;;
-0,207264021;3,402590771;;;
-0,207758158;3,389526854;;;
-0,208270162;3,384081111;;;
-0,208787322;3,37454315;;;
-0,209191382;3,36422164;;;
-0,209644124;3,354735343;;;
-0,210366905;3,352603879;;;
-0,210623801;3,349116427;;;
-0,211373329;3,344267165;;;
-0,211728126;3,339005723;;;
-0,212151349;3,315576878;;;
-0,212640151;3,307053705;;;
-0,213099122;3,30347847;;;
-0,213623911;3,299763526;;;
-0,214228109;3,29217107;;;
-0,214677453;3,28068545;;;
-0,214933053;3,273273622;;;
-0,215693191;3,266404058;;;
-0,216042101;3,253671018;;;
-0,216625109;3,255414936;;;
-0,21713303;3,243168396;;;
-0,217593014;3,231063929;;;
-0,218188956;3,220654846;;;
-0,218681768;3,218175891;;;
-0,219052732;3,209901954;;;
-0,219682649;3,198054679;;;
-0,220161766;3,194049677;;;
-0,220608056;3,185517103;;;
-0,221206188;3,179131223;;;
-0,221639737;3,17233266;;;
-0,222077429;3,166764171;;;
-0,222669855;3,156400686;;;
-0,223086014;3,149415731;;;
-0,223525658;3,139637213;;;
-0,224199787;3,137300817;;;
-0,224535286;3,129952988;;;
-0,225217655;3,113088844;;;
-0,22571981;3,109687189;;;
-0,226043716;3,106339673;;;
-0,226726145;3,088826343;;;
-0,227336645;3,086241413;;;
-0,227685571;3,081897592;;;
-0,228224322;3,068339913;;;
-0,228747696;3,059601319;;;
-0,229248181;3,052021273;;;
-0,229773208;3,036626493;;;
-0,230325311;3,032706554;;;
-0,230575636;3,025941838;;;
-0,231081292;3,018737979;;;
-0,231763899;3,011238873;;;
-0,232182816;3,005566007;;;
-0,232614309;2,994065413;;;
-0,233250305;2,989063092;;;
-0,233709231;2,979542845;;;
-0,23418951;2,974987516;;;
-0,234608382;2,965951172;;;
-0,235159591;2,953292151;;;
-0,235685751;2,948293582;;;
-0,23623246;2,939644574;;;
-0,236550525;2,930943297;;;
-0,237233162;2,927861617;;;
-0,237704039;2,911225823;;;
-0,238095582;2,906235245;;;
-0,23881641;2,906462628;;;
-0,239332214;2,891866378;;;
-0,239558429;2,879980611;;;
-0,240167573;2,871789034;;;
-0,240832299;2,868277392;;;
-0,241194278;2,855594074;;;
-0,24179104;2,857488839;;;
-0,242118239;2,847987858;;;
-0,242743894;2,84408681;;;
-0,243194684;2,842897025;;;
-0,243668303;2,819903727;;;
-0,244233534;2,82292275;;;
-0,244784757;2,803182612;;;
-0,245223269;2,796103609;;;
